Matricula ; Cargo ; Mês Pag. ; Evento ; Descrição ; Tipo ; Valor
798;ELETRICISTA MANUTENÇÃO GERAL I;fev/20;1950;Adicional Noturno;Provento;433,11
798;ELETRICISTA MANUTENÇÃO GERAL I;fev/20;1952;Periculosidade;Provento;1.203,25
798;ELETRICISTA MANUTENÇÃO GERAL I;fev/20;1988;DSR Reflexo Adic.Noturno;Provento;14,44
798;ELETRICISTA MANUTENÇÃO GERAL I;fev/20;2000;INSS;Desconto;671,11
798;ELETRICISTA MANUTENÇÃO GERAL I;fev/20;2004;IRRF;Desconto;266,54
798;ELETRICISTA MANUTENÇÃO GERAL I;fev/20;2050;Mensalidade Sindicato;Desconto;48,86
798;ELETRICISTA MANUTENÇÃO GERAL I;fev/20;2250;Pensão Judicial;Desconto;1.087,38
798;ELETRICISTA MANUTENÇÃO GERAL I;fev/20;2457;Desc. Hrs Atraso ;Desconto;26,84
798;ELETRICISTA MANUTENÇÃO GERAL I;fev/20;2469;Farmácia;Desconto;41,11
798;ELETRICISTA MANUTENÇÃO GERAL I;fev/20;2470;Desconto Alimentação;Desconto;1,5
798;ELETRICISTA MANUTENÇÃO GERAL I;fev/20;2478;Desconto Refeição;Desconto;2,5
798;ELETRICISTA MANUTENÇÃO GERAL I;fev/20;2500;FGTS;Outros;522,29
798;ELETRICISTA MANUTENÇÃO GERAL I;fev/20;909091;GPS parte empresa;;1.305,74
798;ELETRICISTA MANUTENÇÃO GERAL I;fev/20;909092;GPS Terceiros;;378,67
798;ELETRICISTA MANUTENÇÃO GERAL I;fev/20;909093;GPS Acidente Trabalho;;179,78
1060;AUXILIAR MANUTENÇÃO GERAL;fev/20;1;Horas Normais;Provento;1.786,00
1060;AUXILIAR MANUTENÇÃO GERAL;fev/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
1060;AUXILIAR MANUTENÇÃO GERAL;fev/20;246;Desc.Titular OdontoPrev;Desconto;22,04
1060;AUXILIAR MANUTENÇÃO GERAL;fev/20;249;Subs. Empresa Alimentação;Outros;300
1060;AUXILIAR MANUTENÇÃO GERAL;fev/20;266;Horas Extras c/ 110%;Provento;301,29
1060;AUXILIAR MANUTENÇÃO GERAL;fev/20;400;DSR Reflexo H.Extras;Provento;57,94
1060;AUXILIAR MANUTENÇÃO GERAL;fev/20;1951;Insalubridade;Provento;302
1060;AUXILIAR MANUTENÇÃO GERAL;fev/20;2000;INSS;Desconto;218,8
1060;AUXILIAR MANUTENÇÃO GERAL;fev/20;2004;IRRF;Desconto;23,12
1060;AUXILIAR MANUTENÇÃO GERAL;fev/20;2453;Vale Transporte;Desconto;107,16
1060;AUXILIAR MANUTENÇÃO GERAL;fev/20;2457;Desc. Hrs Atraso ;Desconto;16,1
1060;AUXILIAR MANUTENÇÃO GERAL;fev/20;2470;Desconto Alimentação;Desconto;1,5
1060;AUXILIAR MANUTENÇÃO GERAL;fev/20;2478;Desconto Refeição;Desconto;2,5
1060;AUXILIAR MANUTENÇÃO GERAL;fev/20;2500;FGTS;Outros;194,49
1060;AUXILIAR MANUTENÇÃO GERAL;fev/20;909091;GPS parte empresa;;486,23
1060;AUXILIAR MANUTENÇÃO GERAL;fev/20;909092;GPS Terceiros;;141,01
1060;AUXILIAR MANUTENÇÃO GERAL;fev/20;909093;GPS Acidente Trabalho;;66,95
1273;ELETRICISTA MANUTENÇÃO GERAL I;fev/20;1;Horas Normais;Provento;3.257,17
1273;ELETRICISTA MANUTENÇÃO GERAL I;fev/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
1273;ELETRICISTA MANUTENÇÃO GERAL I;fev/20;246;Desc.Titular OdontoPrev;Desconto;22,04
1273;ELETRICISTA MANUTENÇÃO GERAL I;fev/20;247;Desc. Depend. OdontoPrev;Desconto;44,08
1273;ELETRICISTA MANUTENÇÃO GERAL I;fev/20;249;Subs. Empresa Alimentação;Outros;300
1273;ELETRICISTA MANUTENÇÃO GERAL I;fev/20;257;Horas Extras c/ 50%;Provento;95,12
1273;ELETRICISTA MANUTENÇÃO GERAL I;fev/20;266;Horas Extras c/ 110%;Provento;517,15
1273;ELETRICISTA MANUTENÇÃO GERAL I;fev/20;400;DSR Reflexo H.Extras;Provento;117,74
1273;ELETRICISTA MANUTENÇÃO GERAL I;fev/20;1952;Periculosidade;Provento;1.005,65
1273;ELETRICISTA MANUTENÇÃO GERAL I;fev/20;2000;INSS;Desconto;549,21
1273;ELETRICISTA MANUTENÇÃO GERAL I;fev/20;2004;IRRF;Desconto;321,03
1273;ELETRICISTA MANUTENÇÃO GERAL I;fev/20;2470;Desconto Alimentação;Desconto;1,5
1273;ELETRICISTA MANUTENÇÃO GERAL I;fev/20;2478;Desconto Refeição;Desconto;2,5
1273;ELETRICISTA MANUTENÇÃO GERAL I;fev/20;2500;FGTS;Outros;399,42
1273;ELETRICISTA MANUTENÇÃO GERAL I;fev/20;909091;GPS parte empresa;;998,57
1273;ELETRICISTA MANUTENÇÃO GERAL I;fev/20;909092;GPS Terceiros;;289,58
1273;ELETRICISTA MANUTENÇÃO GERAL I;fev/20;909093;GPS Acidente Trabalho;;137,49
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;fev/20;1;Horas Normais;Provento;1.704,50
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;fev/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;fev/20;233;Desc.Copart. Unimed;Desconto;1,41
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;fev/20;246;Desc.Titular OdontoPrev;Desconto;22,04
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;fev/20;247;Desc. Depend. OdontoPrev;Desconto;44,08
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;fev/20;249;Subs. Empresa Alimentação;Outros;300
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;fev/20;257;Horas Extras c/ 50%;Provento;70,89
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;fev/20;266;Horas Extras c/ 110%;Provento;337,88
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;fev/20;400;DSR Reflexo H.Extras;Provento;78,61
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;fev/20;1952;Periculosidade;Provento;532,62
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;fev/20;2000;INSS;Desconto;245,03
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;fev/20;2457;Desc. Hrs Atraso ;Desconto;1,94
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;fev/20;2469;Farmácia;Desconto;30,73
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;fev/20;2470;Desconto Alimentação;Desconto;1,5
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;fev/20;2478;Desconto Refeição;Desconto;2,5
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;fev/20;2500;FGTS;Outros;217,8
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;fev/20;909091;GPS parte empresa;;544,51
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;fev/20;909092;GPS Terceiros;;157,91
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;fev/20;909093;GPS Acidente Trabalho;;74,97
1607;SUPERVISOR TEC. DE MANUTENÇÃO;fev/20;1;Horas Normais;Provento;6.094,06
1607;SUPERVISOR TEC. DE MANUTENÇÃO;fev/20;14;Hrs Atestado até 15 dias;Provento;210,14
1607;SUPERVISOR TEC. DE MANUTENÇÃO;fev/20;225;Desc.Dep.Unimed Est Enf;Desconto;312,7
1607;SUPERVISOR TEC. DE MANUTENÇÃO;fev/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
1607;SUPERVISOR TEC. DE MANUTENÇÃO;fev/20;257;Horas Extras c/ 50%;Provento;433,91
1607;SUPERVISOR TEC. DE MANUTENÇÃO;fev/20;266;Horas Extras c/ 110%;Provento;1.394,66
1607;SUPERVISOR TEC. DE MANUTENÇÃO;fev/20;400;DSR Reflexo H.Extras;Provento;351,65
1607;SUPERVISOR TEC. DE MANUTENÇÃO;fev/20;1951;Insalubridade;Provento;302
1607;SUPERVISOR TEC. DE MANUTENÇÃO;fev/20;2000;INSS;Desconto;671,11
1607;SUPERVISOR TEC. DE MANUTENÇÃO;fev/20;2004;IRRF;Desconto;1.259,68
1607;SUPERVISOR TEC. DE MANUTENÇÃO;fev/20;2463;Adiantamento Salário;Desconto;373,34
1607;SUPERVISOR TEC. DE MANUTENÇÃO;fev/20;2470;Desconto Alimentação;Desconto;1,5
1607;SUPERVISOR TEC. DE MANUTENÇÃO;fev/20;2478;Desconto Refeição;Desconto;2,5
1607;SUPERVISOR TEC. DE MANUTENÇÃO;fev/20;2500;FGTS;Outros;702,91
1607;SUPERVISOR TEC. DE MANUTENÇÃO;fev/20;909091;GPS parte empresa;;1.757,28
1607;SUPERVISOR TEC. DE MANUTENÇÃO;fev/20;909092;GPS Terceiros;;509,61
1607;SUPERVISOR TEC. DE MANUTENÇÃO;fev/20;909093;GPS Acidente Trabalho;;241,95
1636;ELETRICISTA MANUTENÇÃO GERAL I;fev/20;1;Horas Normais;Provento;2.059,56
1636;ELETRICISTA MANUTENÇÃO GERAL I;fev/20;100;Horas Normais Noturnas;Provento;654,75
1636;ELETRICISTA MANUTENÇÃO GERAL I;fev/20;112;Horas Licença Patern.Not.;Provento;542,86
1636;ELETRICISTA MANUTENÇÃO GERAL I;fev/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
1636;ELETRICISTA MANUTENÇÃO GERAL I;fev/20;257;Horas Extras c/ 50%;Provento;242,93
1636;ELETRICISTA MANUTENÇÃO GERAL I;fev/20;266;Horas Extras c/ 110%;Provento;917,07
1636;ELETRICISTA MANUTENÇÃO GERAL I;fev/20;400;DSR Reflexo H.Extras;Provento;38,67
1636;ELETRICISTA MANUTENÇÃO GERAL I;fev/20;1952;Periculosidade;Provento;887,13
1636;ELETRICISTA MANUTENÇÃO GERAL I;fev/20;2000;INSS;Desconto;585,86
1636;ELETRICISTA MANUTENÇÃO GERAL I;fev/20;2004;IRRF;Desconto;387,76
1636;ELETRICISTA MANUTENÇÃO GERAL I;fev/20;2457;Desc. Hrs Atraso ;Desconto;16,89
1636;ELETRICISTA MANUTENÇÃO GERAL I;fev/20;2470;Desconto Alimentação;Desconto;1,5
1636;ELETRICISTA MANUTENÇÃO GERAL I;fev/20;2478;Desconto Refeição;Desconto;2,5
1636;ELETRICISTA MANUTENÇÃO GERAL I;fev/20;2500;FGTS;Outros;426,08
1636;ELETRICISTA MANUTENÇÃO GERAL I;fev/20;909091;GPS parte empresa;;1.065,22
1636;ELETRICISTA MANUTENÇÃO GERAL I;fev/20;909092;GPS Terceiros;;308,91
1636;ELETRICISTA MANUTENÇÃO GERAL I;fev/20;909093;GPS Acidente Trabalho;;146,66
1637;MECANICO DE MANUTENÇÃO I;fev/20;1;Horas Normais;Provento;3.554,96
1637;MECANICO DE MANUTENÇÃO I;fev/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
1637;MECANICO DE MANUTENÇÃO I;fev/20;233;Desc.Copart. Unimed;Desconto;1,41
1637;MECANICO DE MANUTENÇÃO I;fev/20;246;Desc.Titular OdontoPrev;Desconto;22,04
1637;MECANICO DE MANUTENÇÃO I;fev/20;257;Horas Extras c/ 50%;Provento;126,42
1637;MECANICO DE MANUTENÇÃO I;fev/20;266;Horas Extras c/ 110%;Provento;987,7
1637;MECANICO DE MANUTENÇÃO I;fev/20;400;DSR Reflexo H.Extras;Provento;165,05
1637;MECANICO DE MANUTENÇÃO I;fev/20;1951;Insalubridade;Provento;302
1637;MECANICO DE MANUTENÇÃO I;fev/20;2000;INSS;Desconto;562,43
1637;MECANICO DE MANUTENÇÃO I;fev/20;2004;IRRF;Desconto;387,77
1637;MECANICO DE MANUTENÇÃO I;fev/20;2457;Desc. Hrs Atraso ;Desconto;23,04
1637;MECANICO DE MANUTENÇÃO I;fev/20;2469;Farmácia;Desconto;221,7
1637;MECANICO DE MANUTENÇÃO I;fev/20;2470;Desconto Alimentação;Desconto;1,5
1637;MECANICO DE MANUTENÇÃO I;fev/20;2478;Desconto Refeição;Desconto;2,5
1637;MECANICO DE MANUTENÇÃO I;fev/20;2500;FGTS;Outros;409,04
1637;MECANICO DE MANUTENÇÃO I;fev/20;909091;GPS parte empresa;;1.022,62
1637;MECANICO DE MANUTENÇÃO I;fev/20;909092;GPS Terceiros;;296,56
1637;MECANICO DE MANUTENÇÃO I;fev/20;909093;GPS Acidente Trabalho;;140,8
1658;ELETRICISTA MANUTENÇÃO GERAL I;fev/20;1;Horas Normais;Provento;3.257,17
1658;ELETRICISTA MANUTENÇÃO GERAL I;fev/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
1658;ELETRICISTA MANUTENÇÃO GERAL I;fev/20;257;Horas Extras c/ 50%;Provento;511,65
1658;ELETRICISTA MANUTENÇÃO GERAL I;fev/20;261;Horas Extras c/50% Noturn;Provento;21,76
1658;ELETRICISTA MANUTENÇÃO GERAL I;fev/20;266;Horas Extras c/ 110%;Provento;996,24
1658;ELETRICISTA MANUTENÇÃO GERAL I;fev/20;400;DSR Reflexo H.Extras;Provento;226,61
1658;ELETRICISTA MANUTENÇÃO GERAL I;fev/20;1952;Periculosidade;Provento;1.137,11
1658;ELETRICISTA MANUTENÇÃO GERAL I;fev/20;2000;INSS;Desconto;671,11
1658;ELETRICISTA MANUTENÇÃO GERAL I;fev/20;2004;IRRF;Desconto;637,48
1658;ELETRICISTA MANUTENÇÃO GERAL I;fev/20;2500;FGTS;Outros;492,04
1658;ELETRICISTA MANUTENÇÃO GERAL I;fev/20;909091;GPS parte empresa;;1.230,11
1658;ELETRICISTA MANUTENÇÃO GERAL I;fev/20;909092;GPS Terceiros;;356,73
1658;ELETRICISTA MANUTENÇÃO GERAL I;fev/20;909093;GPS Acidente Trabalho;;169,37
1690;MECANICO DE MANUTENÇÃO I;fev/20;1;Horas Normais;Provento;3.554,96
1690;MECANICO DE MANUTENÇÃO I;fev/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
1690;MECANICO DE MANUTENÇÃO I;fev/20;257;Horas Extras c/ 50%;Provento;103,44
1690;MECANICO DE MANUTENÇÃO I;fev/20;266;Horas Extras c/ 110%;Provento;891,57
1690;MECANICO DE MANUTENÇÃO I;fev/20;400;DSR Reflexo H.Extras;Provento;191,35
1690;MECANICO DE MANUTENÇÃO I;fev/20;1951;Insalubridade;Provento;302
1690;MECANICO DE MANUTENÇÃO I;fev/20;2000;INSS;Desconto;554,76
1690;MECANICO DE MANUTENÇÃO I;fev/20;2004;IRRF;Desconto;255,61
1690;MECANICO DE MANUTENÇÃO I;fev/20;2250;Pensão Judicial;Desconto;525,28
1690;MECANICO DE MANUTENÇÃO I;fev/20;2453;Vale Transporte;Desconto;149,6
1690;MECANICO DE MANUTENÇÃO I;fev/20;2469;Farmácia;Desconto;57,96
1690;MECANICO DE MANUTENÇÃO I;fev/20;2470;Desconto Alimentação;Desconto;1,5
1690;MECANICO DE MANUTENÇÃO I;fev/20;2478;Desconto Refeição;Desconto;2,5
1690;MECANICO DE MANUTENÇÃO I;fev/20;2500;FGTS;Outros;403,46
1690;MECANICO DE MANUTENÇÃO I;fev/20;909091;GPS parte empresa;;1.008,66
1690;MECANICO DE MANUTENÇÃO I;fev/20;909092;GPS Terceiros;;292,51
1690;MECANICO DE MANUTENÇÃO I;fev/20;909093;GPS Acidente Trabalho;;138,88
1702;MECANICO DE MANUTENÇÃO I;fev/20;1;Horas Normais;Provento;3.554,96
1702;MECANICO DE MANUTENÇÃO I;fev/20;225;Desc.Dep.Unimed Est Enf;Desconto;312,7
1702;MECANICO DE MANUTENÇÃO I;fev/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
1702;MECANICO DE MANUTENÇÃO I;fev/20;266;Horas Extras c/ 110%;Provento;809,96
1702;MECANICO DE MANUTENÇÃO I;fev/20;400;DSR Reflexo H.Extras;Provento;155,76
1702;MECANICO DE MANUTENÇÃO I;fev/20;1951;Insalubridade;Provento;302
1702;MECANICO DE MANUTENÇÃO I;fev/20;2000;INSS;Desconto;530,49
1702;MECANICO DE MANUTENÇÃO I;fev/20;2004;IRRF;Desconto;329,61
1702;MECANICO DE MANUTENÇÃO I;fev/20;2470;Desconto Alimentação;Desconto;1,5
1702;MECANICO DE MANUTENÇÃO I;fev/20;2478;Desconto Refeição;Desconto;2,5
1702;MECANICO DE MANUTENÇÃO I;fev/20;2500;FGTS;Outros;385,81
1702;MECANICO DE MANUTENÇÃO I;fev/20;909091;GPS parte empresa;;964,54
1702;MECANICO DE MANUTENÇÃO I;fev/20;909092;GPS Terceiros;;279,72
1702;MECANICO DE MANUTENÇÃO I;fev/20;909093;GPS Acidente Trabalho;;132,8
234;OPERADOR DE PORTICO I;fev/20;1;Horas Normais;Provento;1.102,27
234;OPERADOR DE PORTICO I;fev/20;5;Horas Férias Diurnas;Provento;964,48
234;OPERADOR DE PORTICO I;fev/20;249;Subs. Empresa Alimentação;Outros;300
234;OPERADOR DE PORTICO I;fev/20;257;Horas Extras c/ 50%;Provento;211,02
234;OPERADOR DE PORTICO I;fev/20;400;DSR Reflexo H.Extras;Provento;28,14
234;OPERADOR DE PORTICO I;fev/20;551;Média Horas Extras Férias;Provento;264,48
234;OPERADOR DE PORTICO I;fev/20;554;Insalubridade Férias;Provento;140,93
234;OPERADOR DE PORTICO I;fev/20;558;1/3 Férias;Provento;456,63
234;OPERADOR DE PORTICO I;fev/20;1951;Insalubridade;Provento;161,07
234;OPERADOR DE PORTICO I;fev/20;2000;INSS;Desconto;165,27
234;OPERADOR DE PORTICO I;fev/20;2002;INSS Férias;Desconto;200,92
234;OPERADOR DE PORTICO I;fev/20;2014;IRRF Férias;Desconto;65
234;OPERADOR DE PORTICO I;fev/20;2101;Desconto Adto Férias;Desconto;1.560,60
234;OPERADOR DE PORTICO I;fev/20;2453;Vale Transporte;Desconto;124,01
234;OPERADOR DE PORTICO I;fev/20;2470;Desconto Alimentação;Desconto;1,5
234;OPERADOR DE PORTICO I;fev/20;2478;Desconto Refeição;Desconto;2,5
234;OPERADOR DE PORTICO I;fev/20;2500;FGTS;Outros;266,32
234;OPERADOR DE PORTICO I;fev/20;909091;GPS parte empresa;;665,8
234;OPERADOR DE PORTICO I;fev/20;909092;GPS Terceiros;;193,08
234;OPERADOR DE PORTICO I;fev/20;909093;GPS Acidente Trabalho;;91,67
354;ENCARREGADO DE SERRARIA I;fev/20;1;Horas Normais;Provento;2.918,11
354;ENCARREGADO DE SERRARIA I;fev/20;5;Horas Férias Diurnas;Provento;2.553,34
354;ENCARREGADO DE SERRARIA I;fev/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
354;ENCARREGADO DE SERRARIA I;fev/20;246;Desc.Titular OdontoPrev;Desconto;22,04
354;ENCARREGADO DE SERRARIA I;fev/20;247;Desc. Depend. OdontoPrev;Desconto;66,12
354;ENCARREGADO DE SERRARIA I;fev/20;249;Subs. Empresa Alimentação;Outros;300
354;ENCARREGADO DE SERRARIA I;fev/20;257;Horas Extras c/ 50%;Provento;94,73
354;ENCARREGADO DE SERRARIA I;fev/20;400;DSR Reflexo H.Extras;Provento;12,63
354;ENCARREGADO DE SERRARIA I;fev/20;551;Média Horas Extras Férias;Provento;457,41
354;ENCARREGADO DE SERRARIA I;fev/20;552;Média Variáveis Férias;Provento;431,3
354;ENCARREGADO DE SERRARIA I;fev/20;554;Insalubridade Férias;Provento;140,93
354;ENCARREGADO DE SERRARIA I;fev/20;558;1/3 Férias;Provento;1.194,33
354;ENCARREGADO DE SERRARIA I;fev/20;1951;Insalubridade;Provento;161,07
354;ENCARREGADO DE SERRARIA I;fev/20;2000;INSS;Desconto;371,36
354;ENCARREGADO DE SERRARIA I;fev/20;2002;INSS Férias;Desconto;299,75
354;ENCARREGADO DE SERRARIA I;fev/20;2014;IRRF Férias;Desconto;555,26
354;ENCARREGADO DE SERRARIA I;fev/20;2101;Desconto Adto Férias;Desconto;3.293,05
354;ENCARREGADO DE SERRARIA I;fev/20;2250;Pensão Judicial;Desconto;808,91
354;ENCARREGADO DE SERRARIA I;fev/20;2251;Pensão Judicial Férias;Desconto;629,25
354;ENCARREGADO DE SERRARIA I;fev/20;2469;Farmácia;Desconto;57,39
354;ENCARREGADO DE SERRARIA I;fev/20;2470;Desconto Alimentação;Desconto;1,5
354;ENCARREGADO DE SERRARIA I;fev/20;2478;Desconto Refeição;Desconto;2,5
354;ENCARREGADO DE SERRARIA I;fev/20;2500;FGTS;Outros;637,1
354;ENCARREGADO DE SERRARIA I;fev/20;909091;GPS parte empresa;;1.592,77
354;ENCARREGADO DE SERRARIA I;fev/20;909092;GPS Terceiros;;461,9
354;ENCARREGADO DE SERRARIA I;fev/20;909093;GPS Acidente Trabalho;;219,3
447;AUX LINHA DE PRODUÇÃO SERRARIA;fev/20;1;Horas Normais;Provento;755,69
447;AUX LINHA DE PRODUÇÃO SERRARIA;fev/20;5;Horas Férias Diurnas;Provento;661,23
447;AUX LINHA DE PRODUÇÃO SERRARIA;fev/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
447;AUX LINHA DE PRODUÇÃO SERRARIA;fev/20;246;Desc.Titular OdontoPrev;Desconto;22,04
447;AUX LINHA DE PRODUÇÃO SERRARIA;fev/20;247;Desc. Depend. OdontoPrev;Desconto;22,04
447;AUX LINHA DE PRODUÇÃO SERRARIA;fev/20;249;Subs. Empresa Alimentação;Outros;300
447;AUX LINHA DE PRODUÇÃO SERRARIA;fev/20;257;Horas Extras c/ 50%;Provento;151
447;AUX LINHA DE PRODUÇÃO SERRARIA;fev/20;400;DSR Reflexo H.Extras;Provento;20,13
447;AUX LINHA DE PRODUÇÃO SERRARIA;fev/20;551;Média Horas Extras Férias;Provento;190,81
447;AUX LINHA DE PRODUÇÃO SERRARIA;fev/20;554;Insalubridade Férias;Provento;140,93
447;AUX LINHA DE PRODUÇÃO SERRARIA;fev/20;558;1/3 Férias;Provento;330,99
447;AUX LINHA DE PRODUÇÃO SERRARIA;fev/20;1951;Insalubridade;Provento;161,07
447;AUX LINHA DE PRODUÇÃO SERRARIA;fev/20;2000;INSS;Desconto;97,91
447;AUX LINHA DE PRODUÇÃO SERRARIA;fev/20;2002;INSS Férias;Desconto;119,15
447;AUX LINHA DE PRODUÇÃO SERRARIA;fev/20;2014;IRRF Férias;Desconto;23,72
447;AUX LINHA DE PRODUÇÃO SERRARIA;fev/20;2050;Mensalidade Sindicato;Desconto;21,25
447;AUX LINHA DE PRODUÇÃO SERRARIA;fev/20;2101;Desconto Adto Férias;Desconto;1.181,09
447;AUX LINHA DE PRODUÇÃO SERRARIA;fev/20;2453;Vale Transporte;Desconto;85,02
447;AUX LINHA DE PRODUÇÃO SERRARIA;fev/20;2470;Desconto Alimentação;Desconto;1,5
447;AUX LINHA DE PRODUÇÃO SERRARIA;fev/20;2478;Desconto Refeição;Desconto;2,5
447;AUX LINHA DE PRODUÇÃO SERRARIA;fev/20;2500;FGTS;Outros;192,94
447;AUX LINHA DE PRODUÇÃO SERRARIA;fev/20;909091;GPS parte empresa;;482,37
447;AUX LINHA DE PRODUÇÃO SERRARIA;fev/20;909092;GPS Terceiros;;139,89
447;AUX LINHA DE PRODUÇÃO SERRARIA;fev/20;909093;GPS Acidente Trabalho;;66,42
847;OPERADOR DE PORTICO I;fev/20;1;Horas Normais;Provento;1.102,27
847;OPERADOR DE PORTICO I;fev/20;5;Horas Férias Diurnas;Provento;964,48
847;OPERADOR DE PORTICO I;fev/20;226;Subs.Emp.Unimed Est. Enf.;Outros;625,4
847;OPERADOR DE PORTICO I;fev/20;233;Desc.Copart. Unimed;Desconto;2,82
847;OPERADOR DE PORTICO I;fev/20;249;Subs. Empresa Alimentação;Outros;300
847;OPERADOR DE PORTICO I;fev/20;257;Horas Extras c/ 50%;Provento;30,63
847;OPERADOR DE PORTICO I;fev/20;400;DSR Reflexo H.Extras;Provento;4,08
847;OPERADOR DE PORTICO I;fev/20;551;Média Horas Extras Férias;Provento;176,87
847;OPERADOR DE PORTICO I;fev/20;554;Insalubridade Férias;Provento;140,93
847;OPERADOR DE PORTICO I;fev/20;558;1/3 Férias;Provento;427,43
847;OPERADOR DE PORTICO I;fev/20;1951;Insalubridade;Provento;161,07
847;OPERADOR DE PORTICO I;fev/20;2000;INSS;Desconto;82,62
847;OPERADOR DE PORTICO I;fev/20;2002;INSS Férias;Desconto;188,07
847;OPERADOR DE PORTICO I;fev/20;2014;IRRF Férias;Desconto;62,67
847;OPERADOR DE PORTICO I;fev/20;2101;Desconto Adto Férias;Desconto;1.458,97
847;OPERADOR DE PORTICO I;fev/20;2470;Desconto Alimentação;Desconto;1,5
847;OPERADOR DE PORTICO I;fev/20;2478;Desconto Refeição;Desconto;2,5
847;OPERADOR DE PORTICO I;fev/20;2500;FGTS;Outros;240,62
847;OPERADOR DE PORTICO I;fev/20;909091;GPS parte empresa;;601,55
847;OPERADOR DE PORTICO I;fev/20;909092;GPS Terceiros;;174,45
847;OPERADOR DE PORTICO I;fev/20;909093;GPS Acidente Trabalho;;82,82
1134;OPERADOR DE PORTICO I;fev/20;1;Horas Normais;Provento;1.102,27
1134;OPERADOR DE PORTICO I;fev/20;5;Horas Férias Diurnas;Provento;964,48
1134;OPERADOR DE PORTICO I;fev/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
1134;OPERADOR DE PORTICO I;fev/20;246;Desc.Titular OdontoPrev;Desconto;22,04
1134;OPERADOR DE PORTICO I;fev/20;247;Desc. Depend. OdontoPrev;Desconto;44,08
1134;OPERADOR DE PORTICO I;fev/20;249;Subs. Empresa Alimentação;Outros;300
1134;OPERADOR DE PORTICO I;fev/20;257;Horas Extras c/ 50%;Provento;209,79
1134;OPERADOR DE PORTICO I;fev/20;261;Horas Extras c/50% Noturn;Provento;1,61
1134;OPERADOR DE PORTICO I;fev/20;400;DSR Reflexo H.Extras;Provento;28,19
1134;OPERADOR DE PORTICO I;fev/20;551;Média Horas Extras Férias;Provento;240,84
1134;OPERADOR DE PORTICO I;fev/20;554;Insalubridade Férias;Provento;140,93
1134;OPERADOR DE PORTICO I;fev/20;558;1/3 Férias;Provento;448,75
1134;OPERADOR DE PORTICO I;fev/20;1951;Insalubridade;Provento;161,07
1134;OPERADOR DE PORTICO I;fev/20;2000;INSS;Desconto;165,32
1134;OPERADOR DE PORTICO I;fev/20;2002;INSS Férias;Desconto;197,45
1134;OPERADOR DE PORTICO I;fev/20;2014;IRRF Férias;Desconto;60,79
1134;OPERADOR DE PORTICO I;fev/20;2050;Mensalidade Sindicato;Desconto;31
1134;OPERADOR DE PORTICO I;fev/20;2101;Desconto Adto Férias;Desconto;1.536,76
1134;OPERADOR DE PORTICO I;fev/20;2453;Vale Transporte;Desconto;124,01
1134;OPERADOR DE PORTICO I;fev/20;2470;Desconto Alimentação;Desconto;1,5
1134;OPERADOR DE PORTICO I;fev/20;2478;Desconto Refeição;Desconto;2,5
1134;OPERADOR DE PORTICO I;fev/20;2500;FGTS;Outros;263,83
1134;OPERADOR DE PORTICO I;fev/20;909091;GPS parte empresa;;659,59
1134;OPERADOR DE PORTICO I;fev/20;909092;GPS Terceiros;;191,28
1134;OPERADOR DE PORTICO I;fev/20;909093;GPS Acidente Trabalho;;90,82
1598;AUX LINHA DE PRODUÇÃO SERRARIA;fev/20;109;Horas Licença sem Remune.;Outros;1.416,92
1598;AUX LINHA DE PRODUÇÃO SERRARIA;fev/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
1598;AUX LINHA DE PRODUÇÃO SERRARIA;fev/20;909091;GPS parte empresa;;0
