Matricula ; Cargo ; Mês Pag. ; Evento ; Descrição ; Tipo ; Valor
737;MECANICO DE MANUTENÇÃO I;mar/20;909091;GPS parte empresa;;1.196,06
737;MECANICO DE MANUTENÇÃO I;mar/20;909092;GPS Terceiros;;346,86
737;MECANICO DE MANUTENÇÃO I;mar/20;909093;GPS Acidente Trabalho;;164,68
798;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;1;Horas Normais;Provento;1.978,13
798;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;100;Horas Normais Noturnas;Provento;1.279,04
798;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;226;Subs.Emp.Unimed Est. Enf.;Outros;625,4
798;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;246;Desc.Titular OdontoPrev;Desconto;22,04
798;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;257;Horas Extras c/ 50%;Provento;712,96
798;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;261;Horas Extras c/50% Noturn;Provento;223,48
798;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;400;DSR Reflexo H.Extras;Provento;33,44
798;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;1950;Adicional Noturno;Provento;215,34
798;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;1952;Periculosidade;Provento;1.258,08
798;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;1988;DSR Reflexo Adic.Noturno;Provento;7,69
798;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;2000;INSS;Desconto;621,22
798;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;2004;IRRF;Desconto;209,26
798;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;2050;Mensalidade Sindicato;Desconto;48,86
798;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;2250;Pensão Judicial;Desconto;510,68
798;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;2457;Desc. Hrs Atraso ;Desconto;60,62
798;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;2470;Desconto Alimentação;Desconto;1,5
798;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;2478;Desconto Refeição;Desconto;2,5
798;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;2500;FGTS;Outros;451,8
798;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;909091;GPS parte empresa;;1.129,51
798;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;909092;GPS Terceiros;;327,56
798;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;909093;GPS Acidente Trabalho;;155,52
1060;AUXILIAR MANUTENÇÃO GERAL;mar/20;1;Horas Normais;Provento;1.786,00
1060;AUXILIAR MANUTENÇÃO GERAL;mar/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
1060;AUXILIAR MANUTENÇÃO GERAL;mar/20;246;Desc.Titular OdontoPrev;Desconto;22,04
1060;AUXILIAR MANUTENÇÃO GERAL;mar/20;257;Horas Extras c/ 50%;Provento;8,12
1060;AUXILIAR MANUTENÇÃO GERAL;mar/20;400;DSR Reflexo H.Extras;Provento;2,12
1060;AUXILIAR MANUTENÇÃO GERAL;mar/20;1952;Periculosidade;Provento;538,24
1060;AUXILIAR MANUTENÇÃO GERAL;mar/20;2000;INSS;Desconto;208,7
1060;AUXILIAR MANUTENÇÃO GERAL;mar/20;2004;IRRF;Desconto;15,47
1060;AUXILIAR MANUTENÇÃO GERAL;mar/20;2453;Vale Transporte;Desconto;107,16
1060;AUXILIAR MANUTENÇÃO GERAL;mar/20;2457;Desc. Hrs Atraso ;Desconto;15,56
1060;AUXILIAR MANUTENÇÃO GERAL;mar/20;2470;Desconto Alimentação;Desconto;1,5
1060;AUXILIAR MANUTENÇÃO GERAL;mar/20;2478;Desconto Refeição;Desconto;2,5
1060;AUXILIAR MANUTENÇÃO GERAL;mar/20;2500;FGTS;Outros;185,51
1060;AUXILIAR MANUTENÇÃO GERAL;mar/20;909091;GPS parte empresa;;463,78
1060;AUXILIAR MANUTENÇÃO GERAL;mar/20;909092;GPS Terceiros;;134,5
1060;AUXILIAR MANUTENÇÃO GERAL;mar/20;909093;GPS Acidente Trabalho;;63,86
1273;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;1;Horas Normais;Provento;3.257,17
1273;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
1273;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;246;Desc.Titular OdontoPrev;Desconto;22,04
1273;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;247;Desc. Depend. OdontoPrev;Desconto;44,08
1273;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;257;Horas Extras c/ 50%;Provento;112,15
1273;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;266;Horas Extras c/ 110%;Provento;222,82
1273;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;400;DSR Reflexo H.Extras;Provento;87,38
1273;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;1952;Periculosidade;Provento;1.010,76
1273;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;2000;INSS;Desconto;510,77
1273;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;2004;IRRF;Desconto;251,05
1273;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;2457;Desc. Hrs Atraso ;Desconto;46,88
1273;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;2470;Desconto Alimentação;Desconto;1,5
1273;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;2478;Desconto Refeição;Desconto;2,5
1273;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;2500;FGTS;Outros;371,47
1273;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;909091;GPS parte empresa;;928,68
1273;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;909092;GPS Terceiros;;269,32
1273;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;909093;GPS Acidente Trabalho;;127,87
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;mar/20;1;Horas Normais;Provento;1.704,50
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;mar/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;mar/20;246;Desc.Titular OdontoPrev;Desconto;22,04
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;mar/20;247;Desc. Depend. OdontoPrev;Desconto;44,08
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;mar/20;257;Horas Extras c/ 50%;Provento;41,45
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;mar/20;400;DSR Reflexo H.Extras;Provento;10,81
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;mar/20;1952;Periculosidade;Provento;523,79
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;mar/20;2000;INSS;Desconto;205,24
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;mar/20;2469;Farmácia;Desconto;71,42
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;mar/20;2470;Desconto Alimentação;Desconto;1,5
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;mar/20;2478;Desconto Refeição;Desconto;2,5
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;mar/20;2500;FGTS;Outros;182,44
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;mar/20;909091;GPS parte empresa;;456,11
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;mar/20;909092;GPS Terceiros;;132,27
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;mar/20;909093;GPS Acidente Trabalho;;62,8
1607;SUPERVISOR TEC. DE MANUTENÇÃO;mar/20;1;Horas Normais;Provento;5.253,50
1607;SUPERVISOR TEC. DE MANUTENÇÃO;mar/20;5;Horas Férias Diurnas;Provento;1.050,70
1607;SUPERVISOR TEC. DE MANUTENÇÃO;mar/20;225;Desc.Dep.Unimed Est Enf;Desconto;312,7
1607;SUPERVISOR TEC. DE MANUTENÇÃO;mar/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
1607;SUPERVISOR TEC. DE MANUTENÇÃO;mar/20;233;Desc.Copart. Unimed;Desconto;2,82
1607;SUPERVISOR TEC. DE MANUTENÇÃO;mar/20;257;Horas Extras c/ 50%;Provento;371
1607;SUPERVISOR TEC. DE MANUTENÇÃO;mar/20;400;DSR Reflexo H.Extras;Provento;123,67
1607;SUPERVISOR TEC. DE MANUTENÇÃO;mar/20;551;Média Horas Extras Férias;Provento;15,35
1607;SUPERVISOR TEC. DE MANUTENÇÃO;mar/20;554;Insalubridade Férias;Provento;50,33
1607;SUPERVISOR TEC. DE MANUTENÇÃO;mar/20;558;1/3 Férias;Provento;372,13
1607;SUPERVISOR TEC. DE MANUTENÇÃO;mar/20;1951;Insalubridade;Provento;251,67
1607;SUPERVISOR TEC. DE MANUTENÇÃO;mar/20;2000;INSS;Desconto;552,03
1607;SUPERVISOR TEC. DE MANUTENÇÃO;mar/20;2002;INSS Férias;Desconto;119,08
1607;SUPERVISOR TEC. DE MANUTENÇÃO;mar/20;2004;IRRF;Desconto;628,79
1607;SUPERVISOR TEC. DE MANUTENÇÃO;mar/20;2101;Desconto Adto Férias;Desconto;1.369,43
1607;SUPERVISOR TEC. DE MANUTENÇÃO;mar/20;2470;Desconto Alimentação;Desconto;1,5
1607;SUPERVISOR TEC. DE MANUTENÇÃO;mar/20;2478;Desconto Refeição;Desconto;2,5
1607;SUPERVISOR TEC. DE MANUTENÇÃO;mar/20;2500;FGTS;Outros;599,06
1607;SUPERVISOR TEC. DE MANUTENÇÃO;mar/20;909091;GPS parte empresa;;1.497,67
1607;SUPERVISOR TEC. DE MANUTENÇÃO;mar/20;909092;GPS Terceiros;;434,32
1607;SUPERVISOR TEC. DE MANUTENÇÃO;mar/20;909093;GPS Acidente Trabalho;;206,21
1636;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;1;Horas Normais;Provento;2.538,48
1636;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;100;Horas Normais Noturnas;Provento;718,69
1636;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
1636;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;233;Desc.Copart. Unimed;Desconto;2,82
1636;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;257;Horas Extras c/ 50%;Provento;662,29
1636;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;261;Horas Extras c/50% Noturn;Provento;194,07
1636;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;400;DSR Reflexo H.Extras;Provento;63,43
1636;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;1950;Adicional Noturno;Provento;217,14
1636;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;1952;Periculosidade;Provento;1.234,02
1636;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;1988;DSR Reflexo Adic.Noturno;Provento;16,08
1636;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;2000;INSS;Desconto;620,86
1636;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;2004;IRRF;Desconto;459,92
1636;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;2470;Desconto Alimentação;Desconto;1,5
1636;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;2478;Desconto Refeição;Desconto;2,5
1636;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;2500;FGTS;Outros;451,53
1636;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;909091;GPS parte empresa;;1.128,84
1636;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;909092;GPS Terceiros;;327,36
1636;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;909093;GPS Acidente Trabalho;;155,42
1637;MECANICO DE MANUTENÇÃO I;mar/20;1;Horas Normais;Provento;2.843,97
1637;MECANICO DE MANUTENÇÃO I;mar/20;14;Hrs Atestado até 15 dias;Provento;710,99
1637;MECANICO DE MANUTENÇÃO I;mar/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
1637;MECANICO DE MANUTENÇÃO I;mar/20;246;Desc.Titular OdontoPrev;Desconto;22,04
1637;MECANICO DE MANUTENÇÃO I;mar/20;257;Horas Extras c/ 50%;Provento;177,85
1637;MECANICO DE MANUTENÇÃO I;mar/20;400;DSR Reflexo H.Extras;Provento;28,46
1637;MECANICO DE MANUTENÇÃO I;mar/20;1951;Insalubridade;Provento;302
1637;MECANICO DE MANUTENÇÃO I;mar/20;2000;INSS;Desconto;446,56
1637;MECANICO DE MANUTENÇÃO I;mar/20;2004;IRRF;Desconto;187,16
1637;MECANICO DE MANUTENÇÃO I;mar/20;2457;Desc. Hrs Atraso ;Desconto;3,62
1637;MECANICO DE MANUTENÇÃO I;mar/20;2469;Farmácia;Desconto;296,63
1637;MECANICO DE MANUTENÇÃO I;mar/20;2470;Desconto Alimentação;Desconto;1,5
1637;MECANICO DE MANUTENÇÃO I;mar/20;2478;Desconto Refeição;Desconto;2,5
1637;MECANICO DE MANUTENÇÃO I;mar/20;2500;FGTS;Outros;324,77
1637;MECANICO DE MANUTENÇÃO I;mar/20;909091;GPS parte empresa;;811,93
1637;MECANICO DE MANUTENÇÃO I;mar/20;909092;GPS Terceiros;;235,46
1637;MECANICO DE MANUTENÇÃO I;mar/20;909093;GPS Acidente Trabalho;;111,79
1658;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;1;Horas Normais;Provento;3.257,17
1658;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
1658;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;257;Horas Extras c/ 50%;Provento;710,24
1658;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;261;Horas Extras c/50% Noturn;Provento;358,15
1658;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;400;DSR Reflexo H.Extras;Provento;170,94
1658;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;1950;Adicional Noturno;Provento;434,29
1658;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;1952;Periculosidade;Provento;1.297,62
1658;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;1988;DSR Reflexo Adic.Noturno;Provento;69,49
1658;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;2000;INSS;Desconto;671,11
1658;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;2004;IRRF;Desconto;676,18
1658;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;2457;Desc. Hrs Atraso ;Desconto;6,63
1658;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;2500;FGTS;Outros;503,3
1658;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;909091;GPS parte empresa;;1.258,25
1658;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;909092;GPS Terceiros;;364,89
1658;ELETRICISTA MANUTENÇÃO GERAL I;mar/20;909093;GPS Acidente Trabalho;;173,24
1690;MECANICO DE MANUTENÇÃO I;mar/20;1;Horas Normais;Provento;3.554,96
1690;MECANICO DE MANUTENÇÃO I;mar/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
1690;MECANICO DE MANUTENÇÃO I;mar/20;257;Horas Extras c/ 50%;Provento;59,17
1690;MECANICO DE MANUTENÇÃO I;mar/20;266;Horas Extras c/ 110%;Provento;282,87
1690;MECANICO DE MANUTENÇÃO I;mar/20;400;DSR Reflexo H.Extras;Provento;89,23
1690;MECANICO DE MANUTENÇÃO I;mar/20;1951;Insalubridade;Provento;302
1690;MECANICO DE MANUTENÇÃO I;mar/20;2000;INSS;Desconto;471,7
1690;MECANICO DE MANUTENÇÃO I;mar/20;2004;IRRF;Desconto;131,86
1690;MECANICO DE MANUTENÇÃO I;mar/20;2250;Pensão Judicial;Desconto;572,13
1690;MECANICO DE MANUTENÇÃO I;mar/20;2453;Vale Transporte;Desconto;122,4
1690;MECANICO DE MANUTENÇÃO I;mar/20;2469;Farmácia;Desconto;129,43
1690;MECANICO DE MANUTENÇÃO I;mar/20;2470;Desconto Alimentação;Desconto;1,5
1690;MECANICO DE MANUTENÇÃO I;mar/20;2478;Desconto Refeição;Desconto;2,5
1690;MECANICO DE MANUTENÇÃO I;mar/20;2500;FGTS;Outros;343,05
1690;MECANICO DE MANUTENÇÃO I;mar/20;909091;GPS parte empresa;;857,65
1690;MECANICO DE MANUTENÇÃO I;mar/20;909092;GPS Terceiros;;248,72
1690;MECANICO DE MANUTENÇÃO I;mar/20;909093;GPS Acidente Trabalho;;118,08
1702;MECANICO DE MANUTENÇÃO I;mar/20;1;Horas Normais;Provento;3.554,96
1702;MECANICO DE MANUTENÇÃO I;mar/20;225;Desc.Dep.Unimed Est Enf;Desconto;312,7
1702;MECANICO DE MANUTENÇÃO I;mar/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
1702;MECANICO DE MANUTENÇÃO I;mar/20;233;Desc.Copart. Unimed;Desconto;2,82
1702;MECANICO DE MANUTENÇÃO I;mar/20;257;Horas Extras c/ 50%;Provento;18,41
1702;MECANICO DE MANUTENÇÃO I;mar/20;266;Horas Extras c/ 110%;Provento;270,6
1702;MECANICO DE MANUTENÇÃO I;mar/20;400;DSR Reflexo H.Extras;Provento;75,39
1702;MECANICO DE MANUTENÇÃO I;mar/20;1951;Insalubridade;Provento;302
1702;MECANICO DE MANUTENÇÃO I;mar/20;2000;INSS;Desconto;464,34
1702;MECANICO DE MANUTENÇÃO I;mar/20;2004;IRRF;Desconto;209,2
1702;MECANICO DE MANUTENÇÃO I;mar/20;2470;Desconto Alimentação;Desconto;1,5
1702;MECANICO DE MANUTENÇÃO I;mar/20;2478;Desconto Refeição;Desconto;2,5
1702;MECANICO DE MANUTENÇÃO I;mar/20;2500;FGTS;Outros;337,7
1702;MECANICO DE MANUTENÇÃO I;mar/20;909091;GPS parte empresa;;844,27
1702;MECANICO DE MANUTENÇÃO I;mar/20;909092;GPS Terceiros;;244,84
1702;MECANICO DE MANUTENÇÃO I;mar/20;909093;GPS Acidente Trabalho;;116,24
234;OPERADOR DE PORTICO I;mar/20;1;Horas Normais;Provento;2.066,75
234;OPERADOR DE PORTICO I;mar/20;226;Subs.Emp.Unimed Est. Enf.;Outros;938,1
234;OPERADOR DE PORTICO I;mar/20;233;Desc.Copart. Unimed;Desconto;1,41
234;OPERADOR DE PORTICO I;mar/20;247;Desc. Depend. OdontoPrev;Desconto;22,04
234;OPERADOR DE PORTICO I;mar/20;257;Horas Extras c/ 50%;Provento;520,8
234;OPERADOR DE PORTICO I;mar/20;400;DSR Reflexo H.Extras;Provento;83,33
234;OPERADOR DE PORTICO I;mar/20;1951;Insalubridade;Provento;302
234;OPERADOR DE PORTICO I;mar/20;2000;INSS;Desconto;266,71
234;OPERADOR DE PORTICO I;mar/20;2004;IRRF;Desconto;45,24
234;OPERADOR DE PORTICO I;mar/20;2453;Vale Transporte;Desconto;124,01
234;OPERADOR DE PORTICO I;mar/20;2457;Desc. Hrs Atraso ;Desconto;9,38
234;OPERADOR DE PORTICO I;mar/20;2470;Desconto Alimentação;Desconto;1,5
234;OPERADOR DE PORTICO I;mar/20;2478;Desconto Refeição;Desconto;2,5
234;OPERADOR DE PORTICO I;mar/20;2500;FGTS;Outros;237,08
234;OPERADOR DE PORTICO I;mar/20;909091;GPS parte empresa;;592,7
234;OPERADOR DE PORTICO I;mar/20;909092;GPS Terceiros;;171,88
234;OPERADOR DE PORTICO I;mar/20;909093;GPS Acidente Trabalho;;81,61
354;ENCARREGADO DE SERRARIA I;mar/20;1;Horas Normais;Provento;5.471,45
354;ENCARREGADO DE SERRARIA I;mar/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
354;ENCARREGADO DE SERRARIA I;mar/20;246;Desc.Titular OdontoPrev;Desconto;22,04
354;ENCARREGADO DE SERRARIA I;mar/20;247;Desc. Depend. OdontoPrev;Desconto;66,12
354;ENCARREGADO DE SERRARIA I;mar/20;257;Horas Extras c/ 50%;Provento;278,83
354;ENCARREGADO DE SERRARIA I;mar/20;266;Horas Extras c/ 110%;Provento;567,64
354;ENCARREGADO DE SERRARIA I;mar/20;400;DSR Reflexo H.Extras;Provento;220,82
354;ENCARREGADO DE SERRARIA I;mar/20;1951;Insalubridade;Provento;302
354;ENCARREGADO DE SERRARIA I;mar/20;1981;Variavel DPO-Trimestral;Provento;2.430,38
354;ENCARREGADO DE SERRARIA I;mar/20;2000;INSS;Desconto;671,11
354;ENCARREGADO DE SERRARIA I;mar/20;2004;IRRF;Desconto;958,96
354;ENCARREGADO DE SERRARIA I;mar/20;2250;Pensão Judicial;Desconto;1.131,05
354;ENCARREGADO DE SERRARIA I;mar/20;2457;Desc. Hrs Atraso ;Desconto;62,18
354;ENCARREGADO DE SERRARIA I;mar/20;2469;Farmácia;Desconto;85,19
354;ENCARREGADO DE SERRARIA I;mar/20;2470;Desconto Alimentação;Desconto;1,5
354;ENCARREGADO DE SERRARIA I;mar/20;2478;Desconto Refeição;Desconto;2,5
354;ENCARREGADO DE SERRARIA I;mar/20;2500;FGTS;Outros;736,71
354;ENCARREGADO DE SERRARIA I;mar/20;909091;GPS parte empresa;;1.841,79
354;ENCARREGADO DE SERRARIA I;mar/20;909092;GPS Terceiros;;534,12
354;ENCARREGADO DE SERRARIA I;mar/20;909093;GPS Acidente Trabalho;;253,59
447;AUX LINHA DE PRODUÇÃO SERRARIA;mar/20;1;Horas Normais;Provento;1.416,92
447;AUX LINHA DE PRODUÇÃO SERRARIA;mar/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
447;AUX LINHA DE PRODUÇÃO SERRARIA;mar/20;233;Desc.Copart. Unimed;Desconto;11,28
447;AUX LINHA DE PRODUÇÃO SERRARIA;mar/20;246;Desc.Titular OdontoPrev;Desconto;22,04
447;AUX LINHA DE PRODUÇÃO SERRARIA;mar/20;247;Desc. Depend. OdontoPrev;Desconto;22,04
447;AUX LINHA DE PRODUÇÃO SERRARIA;mar/20;257;Horas Extras c/ 50%;Provento;365,75
447;AUX LINHA DE PRODUÇÃO SERRARIA;mar/20;400;DSR Reflexo H.Extras;Provento;58,52
447;AUX LINHA DE PRODUÇÃO SERRARIA;mar/20;1951;Insalubridade;Provento;302
447;AUX LINHA DE PRODUÇÃO SERRARIA;mar/20;2000;INSS;Desconto;192,88
447;AUX LINHA DE PRODUÇÃO SERRARIA;mar/20;2050;Mensalidade Sindicato;Desconto;21,25
447;AUX LINHA DE PRODUÇÃO SERRARIA;mar/20;2453;Vale Transporte;Desconto;85,02
447;AUX LINHA DE PRODUÇÃO SERRARIA;mar/20;2470;Desconto Alimentação;Desconto;1,5
447;AUX LINHA DE PRODUÇÃO SERRARIA;mar/20;2478;Desconto Refeição;Desconto;2,5
447;AUX LINHA DE PRODUÇÃO SERRARIA;mar/20;2500;FGTS;Outros;171,45
447;AUX LINHA DE PRODUÇÃO SERRARIA;mar/20;909091;GPS parte empresa;;428,64
447;AUX LINHA DE PRODUÇÃO SERRARIA;mar/20;909092;GPS Terceiros;;124,31
447;AUX LINHA DE PRODUÇÃO SERRARIA;mar/20;909093;GPS Acidente Trabalho;;59,02
847;OPERADOR DE PORTICO I;mar/20;1;Horas Normais;Provento;2.066,75
847;OPERADOR DE PORTICO I;mar/20;226;Subs.Emp.Unimed Est. Enf.;Outros;625,4
847;OPERADOR DE PORTICO I;mar/20;233;Desc.Copart. Unimed;Desconto;11,28
847;OPERADOR DE PORTICO I;mar/20;266;Horas Extras c/ 110%;Provento;330,12
847;OPERADOR DE PORTICO I;mar/20;400;DSR Reflexo H.Extras;Provento;86,12
847;OPERADOR DE PORTICO I;mar/20;1951;Insalubridade;Provento;302
847;OPERADOR DE PORTICO I;mar/20;2000;INSS;Desconto;250,47
847;OPERADOR DE PORTICO I;mar/20;2004;IRRF;Desconto;47,15
847;OPERADOR DE PORTICO I;mar/20;2457;Desc. Hrs Atraso ;Desconto;1,88
847;OPERADOR DE PORTICO I;mar/20;2470;Desconto Alimentação;Desconto;1,5
847;OPERADOR DE PORTICO I;mar/20;2478;Desconto Refeição;Desconto;2,5
847;OPERADOR DE PORTICO I;mar/20;2500;FGTS;Outros;222,64
847;OPERADOR DE PORTICO I;mar/20;909091;GPS parte empresa;;556,62
847;OPERADOR DE PORTICO I;mar/20;909092;GPS Terceiros;;161,42
847;OPERADOR DE PORTICO I;mar/20;909093;GPS Acidente Trabalho;;76,64
1134;OPERADOR DE PORTICO I;mar/20;1;Horas Normais;Provento;2.066,75
1134;OPERADOR DE PORTICO I;mar/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
1134;OPERADOR DE PORTICO I;mar/20;246;Desc.Titular OdontoPrev;Desconto;22,04
1134;OPERADOR DE PORTICO I;mar/20;247;Desc. Depend. OdontoPrev;Desconto;44,08
1134;OPERADOR DE PORTICO I;mar/20;257;Horas Extras c/ 50%;Provento;505,99
1134;OPERADOR DE PORTICO I;mar/20;261;Horas Extras c/50% Noturn;Provento;3,85
1134;OPERADOR DE PORTICO I;mar/20;400;DSR Reflexo H.Extras;Provento;81,57
1134;OPERADOR DE PORTICO I;mar/20;1951;Insalubridade;Provento;302
1134;OPERADOR DE PORTICO I;mar/20;2000;INSS;Desconto;266,03
1134;OPERADOR DE PORTICO I;mar/20;2004;IRRF;Desconto;44,72
1134;OPERADOR DE PORTICO I;mar/20;2050;Mensalidade Sindicato;Desconto;31
1134;OPERADOR DE PORTICO I;mar/20;2453;Vale Transporte;Desconto;124,01
1134;OPERADOR DE PORTICO I;mar/20;2457;Desc. Hrs Atraso ;Desconto;4,21
1134;OPERADOR DE PORTICO I;mar/20;2470;Desconto Alimentação;Desconto;1,5
1134;OPERADOR DE PORTICO I;mar/20;2478;Desconto Refeição;Desconto;2,5
1134;OPERADOR DE PORTICO I;mar/20;2500;FGTS;Outros;236,47
1134;OPERADOR DE PORTICO I;mar/20;909091;GPS parte empresa;;591,19
1134;OPERADOR DE PORTICO I;mar/20;909092;GPS Terceiros;;171,45
1134;OPERADOR DE PORTICO I;mar/20;909093;GPS Acidente Trabalho;;81,4
1598;AUX LINHA DE PRODUÇÃO SERRARIA;mar/20;109;Horas Licença sem Remune.;Outros;1.416,92
1598;AUX LINHA DE PRODUÇÃO SERRARIA;mar/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
1598;AUX LINHA DE PRODUÇÃO SERRARIA;mar/20;909091;GPS parte empresa;;0
1598;AUX LINHA DE PRODUÇÃO SERRARIA;mar/20;909092;GPS Terceiros;;0
1598;AUX LINHA DE PRODUÇÃO SERRARIA;mar/20;909093;GPS Acidente Trabalho;;0
1664;AUX LINHA DE PRODUÇÃO SERRARIA;mar/20;1;Horas Normais;Provento;1.024,64
1664;AUX LINHA DE PRODUÇÃO SERRARIA;mar/20;100;Horas Normais Noturnas;Provento;392,28
1664;AUX LINHA DE PRODUÇÃO SERRARIA;mar/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
1664;AUX LINHA DE PRODUÇÃO SERRARIA;mar/20;257;Horas Extras c/ 50%;Provento;309,64
1664;AUX LINHA DE PRODUÇÃO SERRARIA;mar/20;261;Horas Extras c/50% Noturn;Provento;112,04
1664;AUX LINHA DE PRODUÇÃO SERRARIA;mar/20;400;DSR Reflexo H.Extras;Provento;67,47
1664;AUX LINHA DE PRODUÇÃO SERRARIA;mar/20;1950;Adicional Noturno;Provento;137,51
1664;AUX LINHA DE PRODUÇÃO SERRARIA;mar/20;1951;Insalubridade;Provento;302
1664;AUX LINHA DE PRODUÇÃO SERRARIA;mar/20;1965;Gratificação;Provento;244,02
1664;AUX LINHA DE PRODUÇÃO SERRARIA;mar/20;1988;DSR Reflexo Adic.Noturno;Provento;22
