Matricula ; Cargo ; Mês Pag. ; Evento ; Descrição ; Tipo ; Valor
1691;AUX.ADMINISTRATIVO;abr/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
1691;AUX.ADMINISTRATIVO;abr/20;233;Desc.Copart. Unimed;Desconto;7,05
1691;AUX.ADMINISTRATIVO;abr/20;2000;INSS;Desconto;128,32
1691;AUX.ADMINISTRATIVO;abr/20;2453;Vale Transporte;Desconto;96
1691;AUX.ADMINISTRATIVO;abr/20;2463;Adiantamento Salário;Desconto;250
1691;AUX.ADMINISTRATIVO;abr/20;2470;Desconto Alimentação;Desconto;1,5
1691;AUX.ADMINISTRATIVO;abr/20;2478;Desconto Refeição;Desconto;2,5
1691;AUX.ADMINISTRATIVO;abr/20;2500;FGTS;Outros;128
1691;AUX.ADMINISTRATIVO;abr/20;909091;GPS parte empresa;;320
1691;AUX.ADMINISTRATIVO;abr/20;909092;GPS Terceiros;;92,8
1691;AUX.ADMINISTRATIVO;abr/20;909093;GPS Acidente Trabalho;;44,06
666;GERENTE DE PRODUÇÃO I;abr/20;1;Horas Normais;Provento;9.118,00
666;GERENTE DE PRODUÇÃO I;abr/20;225;Desc.Dep.Unimed Est Enf;Desconto;312,7
666;GERENTE DE PRODUÇÃO I;abr/20;226;Subs.Emp.Unimed Est. Enf.;Outros;625,4
666;GERENTE DE PRODUÇÃO I;abr/20;233;Desc.Copart. Unimed;Desconto;1,41
666;GERENTE DE PRODUÇÃO I;abr/20;246;Desc.Titular OdontoPrev;Desconto;22,04
666;GERENTE DE PRODUÇÃO I;abr/20;247;Desc. Depend. OdontoPrev;Desconto;44,08
666;GERENTE DE PRODUÇÃO I;abr/20;249;Subs. Empresa Alimentação;Outros;300
666;GERENTE DE PRODUÇÃO I;abr/20;1951;Insalubridade;Provento;302
666;GERENTE DE PRODUÇÃO I;abr/20;2000;INSS;Desconto;713,08
666;GERENTE DE PRODUÇÃO I;abr/20;2004;IRRF;Desconto;1.472,91
666;GERENTE DE PRODUÇÃO I;abr/20;2470;Desconto Alimentação;Desconto;1,5
666;GERENTE DE PRODUÇÃO I;abr/20;2478;Desconto Refeição;Desconto;2,5
666;GERENTE DE PRODUÇÃO I;abr/20;2500;FGTS;Outros;753,6
666;GERENTE DE PRODUÇÃO I;abr/20;909091;GPS parte empresa;;1.884,00
666;GERENTE DE PRODUÇÃO I;abr/20;909092;GPS Terceiros;;546,36
666;GERENTE DE PRODUÇÃO I;abr/20;909093;GPS Acidente Trabalho;;259,4
1578;TÉCNICO DE PRODUÇÃO JR;abr/20;1;Horas Normais;Provento;2.500,00
1578;TÉCNICO DE PRODUÇÃO JR;abr/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
1578;TÉCNICO DE PRODUÇÃO JR;abr/20;233;Desc.Copart. Unimed;Desconto;5,64
1578;TÉCNICO DE PRODUÇÃO JR;abr/20;249;Subs. Empresa Alimentação;Outros;300
1578;TÉCNICO DE PRODUÇÃO JR;abr/20;2000;INSS;Desconto;221,62
1578;TÉCNICO DE PRODUÇÃO JR;abr/20;2004;IRRF;Desconto;28,08
1578;TÉCNICO DE PRODUÇÃO JR;abr/20;2470;Desconto Alimentação;Desconto;1,5
1578;TÉCNICO DE PRODUÇÃO JR;abr/20;2478;Desconto Refeição;Desconto;2,5
1578;TÉCNICO DE PRODUÇÃO JR;abr/20;2500;FGTS;Outros;200
1578;TÉCNICO DE PRODUÇÃO JR;abr/20;909091;GPS parte empresa;;500
1578;TÉCNICO DE PRODUÇÃO JR;abr/20;909092;GPS Terceiros;;145
1578;TÉCNICO DE PRODUÇÃO JR;abr/20;909093;GPS Acidente Trabalho;;68,84
1652;APRENDIZ SERV.ADMINISTRATIVO;abr/20;1;Horas Normais;Provento;522,5
1652;APRENDIZ SERV.ADMINISTRATIVO;abr/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
1652;APRENDIZ SERV.ADMINISTRATIVO;abr/20;2000;INSS;Desconto;39,18
1652;APRENDIZ SERV.ADMINISTRATIVO;abr/20;2453;Vale Transporte;Desconto;31,35
1652;APRENDIZ SERV.ADMINISTRATIVO;abr/20;2500;FGTS;Outros;10,45
1652;APRENDIZ SERV.ADMINISTRATIVO;abr/20;909091;GPS parte empresa;;104,5
1652;APRENDIZ SERV.ADMINISTRATIVO;abr/20;909092;GPS Terceiros;;30,31
1652;APRENDIZ SERV.ADMINISTRATIVO;abr/20;909093;GPS Acidente Trabalho;;14,39
1697;AUX.ADM.JR;abr/20;1;Horas Normais;Provento;1.600,00
1697;AUX.ADM.JR;abr/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
1697;AUX.ADM.JR;abr/20;2000;INSS;Desconto;128,32
1697;AUX.ADM.JR;abr/20;2453;Vale Transporte;Desconto;96
1697;AUX.ADM.JR;abr/20;2470;Desconto Alimentação;Desconto;1,5
1697;AUX.ADM.JR;abr/20;2478;Desconto Refeição;Desconto;2,5
1697;AUX.ADM.JR;abr/20;2500;FGTS;Outros;128
1697;AUX.ADM.JR;abr/20;909091;GPS parte empresa;;320
1697;AUX.ADM.JR;abr/20;909092;GPS Terceiros;;92,8
1697;AUX.ADM.JR;abr/20;909093;GPS Acidente Trabalho;;44,06
1728;APRENDIZ SERV.ADMINISTRATIVO;abr/20;1;Horas Normais;Provento;522,5
1728;APRENDIZ SERV.ADMINISTRATIVO;abr/20;2000;INSS;Desconto;39,18
1728;APRENDIZ SERV.ADMINISTRATIVO;abr/20;2453;Vale Transporte;Desconto;31,35
1728;APRENDIZ SERV.ADMINISTRATIVO;abr/20;2500;FGTS;Outros;10,45
1728;APRENDIZ SERV.ADMINISTRATIVO;abr/20;909091;GPS parte empresa;;104,5
1728;APRENDIZ SERV.ADMINISTRATIVO;abr/20;909092;GPS Terceiros;;30,31
1728;APRENDIZ SERV.ADMINISTRATIVO;abr/20;909093;GPS Acidente Trabalho;;14,39
488;OPERADOR DE FILTRO PRENSA I;abr/20;1;Horas Normais;Provento;1.089,86
488;OPERADOR DE FILTRO PRENSA I;abr/20;100;Horas Normais Noturnas;Provento;1.008,26
488;OPERADOR DE FILTRO PRENSA I;abr/20;226;Subs.Emp.Unimed Est. Enf.;Outros;938,1
488;OPERADOR DE FILTRO PRENSA I;abr/20;233;Desc.Copart. Unimed;Desconto;4,23
488;OPERADOR DE FILTRO PRENSA I;abr/20;246;Desc.Titular OdontoPrev;Desconto;22,04
488;OPERADOR DE FILTRO PRENSA I;abr/20;247;Desc. Depend. OdontoPrev;Desconto;22,04
488;OPERADOR DE FILTRO PRENSA I;abr/20;249;Subs. Empresa Alimentação;Outros;300
488;OPERADOR DE FILTRO PRENSA I;abr/20;257;Horas Extras c/ 50%;Provento;536,69
488;OPERADOR DE FILTRO PRENSA I;abr/20;261;Horas Extras c/50% Noturn;Provento;260,01
488;OPERADOR DE FILTRO PRENSA I;abr/20;400;DSR Reflexo H.Extras;Provento;153,21
488;OPERADOR DE FILTRO PRENSA I;abr/20;1950;Adicional Noturno;Provento;320,02
488;OPERADOR DE FILTRO PRENSA I;abr/20;1951;Insalubridade;Provento;302
488;OPERADOR DE FILTRO PRENSA I;abr/20;1988;DSR Reflexo Adic.Noturno;Provento;61,54
488;OPERADOR DE FILTRO PRENSA I;abr/20;2000;INSS;Desconto;381,35
488;OPERADOR DE FILTRO PRENSA I;abr/20;2004;IRRF;Desconto;90,86
488;OPERADOR DE FILTRO PRENSA I;abr/20;2050;Mensalidade Sindicato;Desconto;31,47
488;OPERADOR DE FILTRO PRENSA I;abr/20;2469;Farmácia;Desconto;74,96
488;OPERADOR DE FILTRO PRENSA I;abr/20;2470;Desconto Alimentação;Desconto;1,5
488;OPERADOR DE FILTRO PRENSA I;abr/20;2478;Desconto Refeição;Desconto;2,5
488;OPERADOR DE FILTRO PRENSA I;abr/20;2500;FGTS;Outros;298,52
488;OPERADOR DE FILTRO PRENSA I;abr/20;909091;GPS parte empresa;;746,32
488;OPERADOR DE FILTRO PRENSA I;abr/20;909092;GPS Terceiros;;216,43
488;OPERADOR DE FILTRO PRENSA I;abr/20;909093;GPS Acidente Trabalho;;102,76
602;OPERADOR DE FILTRO PRENSA I;abr/20;1;Horas Normais;Provento;1.000,10
602;OPERADOR DE FILTRO PRENSA I;abr/20;100;Horas Normais Noturnas;Provento;1.098,02
602;OPERADOR DE FILTRO PRENSA I;abr/20;226;Subs.Emp.Unimed Est. Enf.;Outros;625,4
602;OPERADOR DE FILTRO PRENSA I;abr/20;233;Desc.Copart. Unimed;Desconto;2,82
602;OPERADOR DE FILTRO PRENSA I;abr/20;246;Desc.Titular OdontoPrev;Desconto;22,04
602;OPERADOR DE FILTRO PRENSA I;abr/20;247;Desc. Depend. OdontoPrev;Desconto;44,08
602;OPERADOR DE FILTRO PRENSA I;abr/20;249;Subs. Empresa Alimentação;Outros;300
602;OPERADOR DE FILTRO PRENSA I;abr/20;257;Horas Extras c/ 50%;Provento;423,69
602;OPERADOR DE FILTRO PRENSA I;abr/20;261;Horas Extras c/50% Noturn;Provento;312,02
602;OPERADOR DE FILTRO PRENSA I;abr/20;400;DSR Reflexo H.Extras;Provento;141,48
602;OPERADOR DE FILTRO PRENSA I;abr/20;1950;Adicional Noturno;Provento;384,02
602;OPERADOR DE FILTRO PRENSA I;abr/20;1951;Insalubridade;Provento;302
602;OPERADOR DE FILTRO PRENSA I;abr/20;1988;DSR Reflexo Adic.Noturno;Provento;73,85
602;OPERADOR DE FILTRO PRENSA I;abr/20;2000;INSS;Desconto;380,22
602;OPERADOR DE FILTRO PRENSA I;abr/20;2004;IRRF;Desconto;40,5
602;OPERADOR DE FILTRO PRENSA I;abr/20;2250;Pensão Judicial;Desconto;330,52
602;OPERADOR DE FILTRO PRENSA I;abr/20;2453;Vale Transporte;Desconto;125,89
602;OPERADOR DE FILTRO PRENSA I;abr/20;2457;Desc. Hrs Atraso ;Desconto;11,66
602;OPERADOR DE FILTRO PRENSA I;abr/20;2469;Farmácia;Desconto;97,33
602;OPERADOR DE FILTRO PRENSA I;abr/20;2470;Desconto Alimentação;Desconto;1,5
602;OPERADOR DE FILTRO PRENSA I;abr/20;2478;Desconto Refeição;Desconto;2,5
602;OPERADOR DE FILTRO PRENSA I;abr/20;2500;FGTS;Outros;297,88
602;OPERADOR DE FILTRO PRENSA I;abr/20;909091;GPS parte empresa;;744,7
602;OPERADOR DE FILTRO PRENSA I;abr/20;909092;GPS Terceiros;;215,96
602;OPERADOR DE FILTRO PRENSA I;abr/20;909093;GPS Acidente Trabalho;;102,53
268;MECANICO DE MANUTENÇÃO I;abr/20;1;Horas Normais;Provento;947,99
268;MECANICO DE MANUTENÇÃO I;abr/20;5;Horas Férias Diurnas;Provento;898,61
268;MECANICO DE MANUTENÇÃO I;abr/20;100;Horas Normais Noturnas;Provento;237
268;MECANICO DE MANUTENÇÃO I;abr/20;104;Horas Férias Noturnas;Provento;1.471,36
268;MECANICO DE MANUTENÇÃO I;abr/20;226;Subs.Emp.Unimed Est. Enf.;Outros;938,1
268;MECANICO DE MANUTENÇÃO I;abr/20;233;Desc.Copart. Unimed;Desconto;2,82
268;MECANICO DE MANUTENÇÃO I;abr/20;246;Desc.Titular OdontoPrev;Desconto;22,04
268;MECANICO DE MANUTENÇÃO I;abr/20;247;Desc. Depend. OdontoPrev;Desconto;66,12
268;MECANICO DE MANUTENÇÃO I;abr/20;249;Subs. Empresa Alimentação;Outros;300
268;MECANICO DE MANUTENÇÃO I;abr/20;257;Horas Extras c/ 50%;Provento;96,47
268;MECANICO DE MANUTENÇÃO I;abr/20;266;Horas Extras c/ 110%;Provento;389,53
268;MECANICO DE MANUTENÇÃO I;abr/20;400;DSR Reflexo H.Extras;Provento;182,25
268;MECANICO DE MANUTENÇÃO I;abr/20;551;Média Horas Extras Férias;Provento;1.263,75
268;MECANICO DE MANUTENÇÃO I;abr/20;553;Adic.Noturno Férias;Provento;441,41
268;MECANICO DE MANUTENÇÃO I;abr/20;554;Insalubridade Férias;Provento;201,33
268;MECANICO DE MANUTENÇÃO I;abr/20;558;1/3 Férias;Provento;1.425,49
268;MECANICO DE MANUTENÇÃO I;abr/20;600;Abono Pecuniário Férias;Provento;1.184,99
268;MECANICO DE MANUTENÇÃO I;abr/20;601;Média H.Extras Abono Pec.;Provento;616,64
268;MECANICO DE MANUTENÇÃO I;abr/20;604;Insalubridade Abono Pec.;Provento;69,67
268;MECANICO DE MANUTENÇÃO I;abr/20;606;Adic.Noturno Abono Pec.;Provento;220,7
268;MECANICO DE MANUTENÇÃO I;abr/20;609;1/3 Abono Pecuniário Fér;Provento;697,33
268;MECANICO DE MANUTENÇÃO I;abr/20;1951;Insalubridade;Provento;100,67
268;MECANICO DE MANUTENÇÃO I;abr/20;2000;INSS;Desconto;55,88
268;MECANICO DE MANUTENÇÃO I;abr/20;2002;INSS Férias;Desconto;657,2
268;MECANICO DE MANUTENÇÃO I;abr/20;2014;IRRF Férias;Desconto;465,81
268;MECANICO DE MANUTENÇÃO I;abr/20;2101;Desconto Adto Férias;Desconto;7.368,27
268;MECANICO DE MANUTENÇÃO I;abr/20;2470;Desconto Alimentação;Desconto;1,5
268;MECANICO DE MANUTENÇÃO I;abr/20;2478;Desconto Refeição;Desconto;2,5
268;MECANICO DE MANUTENÇÃO I;abr/20;2500;FGTS;Outros;612,46
268;MECANICO DE MANUTENÇÃO I;abr/20;909091;GPS parte empresa;;1.531,17
268;MECANICO DE MANUTENÇÃO I;abr/20;909092;GPS Terceiros;;444,04
268;MECANICO DE MANUTENÇÃO I;abr/20;909093;GPS Acidente Trabalho;;210,82
560;MECANICO DE MANUTENÇÃO I;abr/20;1;Horas Normais;Provento;2.065,51
560;MECANICO DE MANUTENÇÃO I;abr/20;100;Horas Normais Noturnas;Provento;2.267,72
560;MECANICO DE MANUTENÇÃO I;abr/20;226;Subs.Emp.Unimed Est. Enf.;Outros;625,4
560;MECANICO DE MANUTENÇÃO I;abr/20;233;Desc.Copart. Unimed;Desconto;5,64
560;MECANICO DE MANUTENÇÃO I;abr/20;246;Desc.Titular OdontoPrev;Desconto;22,04
560;MECANICO DE MANUTENÇÃO I;abr/20;247;Desc. Depend. OdontoPrev;Desconto;22,04
560;MECANICO DE MANUTENÇÃO I;abr/20;249;Subs. Empresa Alimentação;Outros;300
560;MECANICO DE MANUTENÇÃO I;abr/20;257;Horas Extras c/ 50%;Provento;997,22
560;MECANICO DE MANUTENÇÃO I;abr/20;261;Horas Extras c/50% Noturn;Provento;502,15
560;MECANICO DE MANUTENÇÃO I;abr/20;400;DSR Reflexo H.Extras;Provento;288,34
560;MECANICO DE MANUTENÇÃO I;abr/20;1950;Adicional Noturno;Provento;618,03
560;MECANICO DE MANUTENÇÃO I;abr/20;1951;Insalubridade;Provento;302
560;MECANICO DE MANUTENÇÃO I;abr/20;1988;DSR Reflexo Adic.Noturno;Provento;118,85
560;MECANICO DE MANUTENÇÃO I;abr/20;2000;INSS;Desconto;713,08
560;MECANICO DE MANUTENÇÃO I;abr/20;2004;IRRF;Desconto;903,49
560;MECANICO DE MANUTENÇÃO I;abr/20;2050;Mensalidade Sindicato;Desconto;65
560;MECANICO DE MANUTENÇÃO I;abr/20;2470;Desconto Alimentação;Desconto;1,5
560;MECANICO DE MANUTENÇÃO I;abr/20;2478;Desconto Refeição;Desconto;2,5
560;MECANICO DE MANUTENÇÃO I;abr/20;2500;FGTS;Outros;572,78
560;MECANICO DE MANUTENÇÃO I;abr/20;909091;GPS parte empresa;;1.431,96
560;MECANICO DE MANUTENÇÃO I;abr/20;909092;GPS Terceiros;;415,27
560;MECANICO DE MANUTENÇÃO I;abr/20;909093;GPS Acidente Trabalho;;197,16
561;LUBRIFICADOR I;abr/20;1;Horas Normais;Provento;3.139,05
561;LUBRIFICADOR I;abr/20;14;Hrs Atestado até 15 dias;Provento;108,24
561;LUBRIFICADOR I;abr/20;226;Subs.Emp.Unimed Est. Enf.;Outros;625,4
561;LUBRIFICADOR I;abr/20;233;Desc.Copart. Unimed;Desconto;14,1
561;LUBRIFICADOR I;abr/20;246;Desc.Titular OdontoPrev;Desconto;22,04
561;LUBRIFICADOR I;abr/20;249;Subs. Empresa Alimentação;Outros;300
561;LUBRIFICADOR I;abr/20;257;Horas Extras c/ 50%;Provento;263,24
561;LUBRIFICADOR I;abr/20;400;DSR Reflexo H.Extras;Provento;50,62
561;LUBRIFICADOR I;abr/20;1951;Insalubridade;Provento;302
561;LUBRIFICADOR I;abr/20;2000;INSS;Desconto;397,24
561;LUBRIFICADOR I;abr/20;2004;IRRF;Desconto;162,38
561;LUBRIFICADOR I;abr/20;2050;Mensalidade Sindicato;Desconto;48,71
561;LUBRIFICADOR I;abr/20;2457;Desc. Hrs Atraso ;Desconto;18,04
561;LUBRIFICADOR I;abr/20;2470;Desconto Alimentação;Desconto;1,5
561;LUBRIFICADOR I;abr/20;2478;Desconto Refeição;Desconto;2,5
561;LUBRIFICADOR I;abr/20;2500;FGTS;Outros;307,6
561;LUBRIFICADOR I;abr/20;909091;GPS parte empresa;;769,02
561;LUBRIFICADOR I;abr/20;909092;GPS Terceiros;;223,02
561;LUBRIFICADOR I;abr/20;909093;GPS Acidente Trabalho;;105,88
563;ENC. MANUTENÇÃO INDUSTRIAL I;abr/20;1;Horas Normais;Provento;4.580,98
563;ENC. MANUTENÇÃO INDUSTRIAL I;abr/20;5;Horas Férias Diurnas;Provento;1.394,21
563;ENC. MANUTENÇÃO INDUSTRIAL I;abr/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
563;ENC. MANUTENÇÃO INDUSTRIAL I;abr/20;249;Subs. Empresa Alimentação;Outros;300
563;ENC. MANUTENÇÃO INDUSTRIAL I;abr/20;257;Horas Extras c/ 50%;Provento;194,67
563;ENC. MANUTENÇÃO INDUSTRIAL I;abr/20;266;Horas Extras c/ 110%;Provento;65,17
563;ENC. MANUTENÇÃO INDUSTRIAL I;abr/20;400;DSR Reflexo H.Extras;Provento;51,97
563;ENC. MANUTENÇÃO INDUSTRIAL I;abr/20;551;Média Horas Extras Férias;Provento;324,67
563;ENC. MANUTENÇÃO INDUSTRIAL I;abr/20;552;Média Variáveis Férias;Provento;225,07
563;ENC. MANUTENÇÃO INDUSTRIAL I;abr/20;554;Insalubridade Férias;Provento;70,47
563;ENC. MANUTENÇÃO INDUSTRIAL I;abr/20;558;1/3 Férias;Provento;671,47
563;ENC. MANUTENÇÃO INDUSTRIAL I;abr/20;1951;Insalubridade;Provento;231,53
563;ENC. MANUTENÇÃO INDUSTRIAL I;abr/20;2000;INSS;Desconto;478,19
563;ENC. MANUTENÇÃO INDUSTRIAL I;abr/20;2002;INSS Férias;Desconto;234,89
563;ENC. MANUTENÇÃO INDUSTRIAL I;abr/20;2004;IRRF;Desconto;406,91
563;ENC. MANUTENÇÃO INDUSTRIAL I;abr/20;2014;IRRF Férias;Desconto;369,75
563;ENC. MANUTENÇÃO INDUSTRIAL I;abr/20;2101;Desconto Adto Férias;Desconto;2.081,25
563;ENC. MANUTENÇÃO INDUSTRIAL I;abr/20;2457;Desc. Hrs Atraso ;Desconto;10,41
563;ENC. MANUTENÇÃO INDUSTRIAL I;abr/20;2470;Desconto Alimentação;Desconto;1,5
563;ENC. MANUTENÇÃO INDUSTRIAL I;abr/20;2478;Desconto Refeição;Desconto;2,5
563;ENC. MANUTENÇÃO INDUSTRIAL I;abr/20;2500;FGTS;Outros;623,98
563;ENC. MANUTENÇÃO INDUSTRIAL I;abr/20;909091;GPS parte empresa;;1.559,96
563;ENC. MANUTENÇÃO INDUSTRIAL I;abr/20;909092;GPS Terceiros;;452,39
563;ENC. MANUTENÇÃO INDUSTRIAL I;abr/20;909093;GPS Acidente Trabalho;;214,78
737;MECANICO DE MANUTENÇÃO I;abr/20;1;Horas Normais;Provento;1.846,60
737;MECANICO DE MANUTENÇÃO I;abr/20;100;Horas Normais Noturnas;Provento;1.708,36
737;MECANICO DE MANUTENÇÃO I;abr/20;226;Subs.Emp.Unimed Est. Enf.;Outros;625,4
737;MECANICO DE MANUTENÇÃO I;abr/20;233;Desc.Copart. Unimed;Desconto;4,23
737;MECANICO DE MANUTENÇÃO I;abr/20;249;Subs. Empresa Alimentação;Outros;300
737;MECANICO DE MANUTENÇÃO I;abr/20;257;Horas Extras c/ 50%;Provento;848,53
737;MECANICO DE MANUTENÇÃO I;abr/20;261;Horas Extras c/50% Noturn;Provento;417,84
737;MECANICO DE MANUTENÇÃO I;abr/20;400;DSR Reflexo H.Extras;Provento;243,53
737;MECANICO DE MANUTENÇÃO I;abr/20;1950;Adicional Noturno;Provento;514,26
737;MECANICO DE MANUTENÇÃO I;abr/20;1951;Insalubridade;Provento;302
737;MECANICO DE MANUTENÇÃO I;abr/20;1988;DSR Reflexo Adic.Noturno;Provento;98,9
737;MECANICO DE MANUTENÇÃO I;abr/20;2000;INSS;Desconto;687,47
737;MECANICO DE MANUTENÇÃO I;abr/20;2004;IRRF;Desconto;516,94
737;MECANICO DE MANUTENÇÃO I;abr/20;2457;Desc. Hrs Atraso ;Desconto;61,88
737;MECANICO DE MANUTENÇÃO I;abr/20;2470;Desconto Alimentação;Desconto;1,5
737;MECANICO DE MANUTENÇÃO I;abr/20;2478;Desconto Refeição;Desconto;2,5
737;MECANICO DE MANUTENÇÃO I;abr/20;2500;FGTS;Outros;473,45
737;MECANICO DE MANUTENÇÃO I;abr/20;909091;GPS parte empresa;;1.183,63
737;MECANICO DE MANUTENÇÃO I;abr/20;909092;GPS Terceiros;;343,25
737;MECANICO DE MANUTENÇÃO I;abr/20;909093;GPS Acidente Trabalho;;162,97
798;ELETRICISTA MANUTENÇÃO GERAL I;abr/20;1;Horas Normais;Provento;2.531,24
798;ELETRICISTA MANUTENÇÃO GERAL I;abr/20;100;Horas Normais Noturnas;Provento;725,93
798;ELETRICISTA MANUTENÇÃO GERAL I;abr/20;226;Subs.Emp.Unimed Est. Enf.;Outros;625,4
798;ELETRICISTA MANUTENÇÃO GERAL I;abr/20;246;Desc.Titular OdontoPrev;Desconto;22,04
798;ELETRICISTA MANUTENÇÃO GERAL I;abr/20;249;Subs. Empresa Alimentação;Outros;300
798;ELETRICISTA MANUTENÇÃO GERAL I;abr/20;257;Horas Extras c/ 50%;Provento;687,62
798;ELETRICISTA MANUTENÇÃO GERAL I;abr/20;261;Horas Extras c/50% Noturn;Provento;242,3
798;ELETRICISTA MANUTENÇÃO GERAL I;abr/20;266;Horas Extras c/ 110%;Provento;3,17
798;ELETRICISTA MANUTENÇÃO GERAL I;abr/20;400;DSR Reflexo H.Extras;Provento;64,35
798;ELETRICISTA MANUTENÇÃO GERAL I;abr/20;1950;Adicional Noturno;Provento;301,29
798;ELETRICISTA MANUTENÇÃO GERAL I;abr/20;1952;Periculosidade;Provento;1.256,09
798;ELETRICISTA MANUTENÇÃO GERAL I;abr/20;1988;DSR Reflexo Adic.Noturno;Provento;20,78
798;ELETRICISTA MANUTENÇÃO GERAL I;abr/20;2000;INSS;Desconto;663,53
798;ELETRICISTA MANUTENÇÃO GERAL I;abr/20;2004;IRRF;Desconto;224,13
798;ELETRICISTA MANUTENÇÃO GERAL I;abr/20;2050;Mensalidade Sindicato;Desconto;48,86
798;ELETRICISTA MANUTENÇÃO GERAL I;abr/20;2250;Pensão Judicial;Desconto;501,86
798;ELETRICISTA MANUTENÇÃO GERAL I;abr/20;2457;Desc. Hrs Atraso ;Desconto;85,65
798;ELETRICISTA MANUTENÇÃO GERAL I;abr/20;2469;Farmácia;Desconto;23,92
798;ELETRICISTA MANUTENÇÃO GERAL I;abr/20;2470;Desconto Alimentação;Desconto;1,5
798;ELETRICISTA MANUTENÇÃO GERAL I;abr/20;2478;Desconto Refeição;Desconto;2,5
798;ELETRICISTA MANUTENÇÃO GERAL I;abr/20;2500;FGTS;Outros;459,76
798;ELETRICISTA MANUTENÇÃO GERAL I;abr/20;909091;GPS parte empresa;;1.149,42
798;ELETRICISTA MANUTENÇÃO GERAL I;abr/20;909092;GPS Terceiros;;333,33
798;ELETRICISTA MANUTENÇÃO GERAL I;abr/20;909093;GPS Acidente Trabalho;;158,26
1060;AUXILIAR MANUTENÇÃO GERAL;abr/20;1;Horas Normais;Provento;1.786,00
1060;AUXILIAR MANUTENÇÃO GERAL;abr/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
1060;AUXILIAR MANUTENÇÃO GERAL;abr/20;246;Desc.Titular OdontoPrev;Desconto;22,04
1060;AUXILIAR MANUTENÇÃO GERAL;abr/20;249;Subs. Empresa Alimentação;Outros;300
1060;AUXILIAR MANUTENÇÃO GERAL;abr/20;257;Horas Extras c/ 50%;Provento;24,35
1060;AUXILIAR MANUTENÇÃO GERAL;abr/20;400;DSR Reflexo H.Extras;Provento;4,68
1060;AUXILIAR MANUTENÇÃO GERAL;abr/20;1952;Periculosidade;Provento;543,11
1060;AUXILIAR MANUTENÇÃO GERAL;abr/20;2000;INSS;Desconto;204,6
1060;AUXILIAR MANUTENÇÃO GERAL;abr/20;2004;IRRF;Desconto;18,72
1060;AUXILIAR MANUTENÇÃO GERAL;abr/20;2453;Vale Transporte;Desconto;107,16
1060;AUXILIAR MANUTENÇÃO GERAL;abr/20;2470;Desconto Alimentação;Desconto;1,5
1060;AUXILIAR MANUTENÇÃO GERAL;abr/20;2478;Desconto Refeição;Desconto;2,5
1060;AUXILIAR MANUTENÇÃO GERAL;abr/20;2500;FGTS;Outros;188,65
1060;AUXILIAR MANUTENÇÃO GERAL;abr/20;909091;GPS parte empresa;;471,63
1060;AUXILIAR MANUTENÇÃO GERAL;abr/20;909092;GPS Terceiros;;136,77
1060;AUXILIAR MANUTENÇÃO GERAL;abr/20;909093;GPS Acidente Trabalho;;64,94
1273;ELETRICISTA MANUTENÇÃO GERAL I;abr/20;1;Horas Normais;Provento;3.257,17
1273;ELETRICISTA MANUTENÇÃO GERAL I;abr/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
1273;ELETRICISTA MANUTENÇÃO GERAL I;abr/20;246;Desc.Titular OdontoPrev;Desconto;22,04
1273;ELETRICISTA MANUTENÇÃO GERAL I;abr/20;247;Desc. Depend. OdontoPrev;Desconto;44,08
1273;ELETRICISTA MANUTENÇÃO GERAL I;abr/20;249;Subs. Empresa Alimentação;Outros;300
1273;ELETRICISTA MANUTENÇÃO GERAL I;abr/20;257;Horas Extras c/ 50%;Provento;79,58
1273;ELETRICISTA MANUTENÇÃO GERAL I;abr/20;266;Horas Extras c/ 110%;Provento;161,16
1273;ELETRICISTA MANUTENÇÃO GERAL I;abr/20;400;DSR Reflexo H.Extras;Provento;46,3
1273;ELETRICISTA MANUTENÇÃO GERAL I;abr/20;1952;Periculosidade;Provento;1.000,99
1273;ELETRICISTA MANUTENÇÃO GERAL I;abr/20;2000;INSS;Desconto;495,26
1273;ELETRICISTA MANUTENÇÃO GERAL I;abr/20;2004;IRRF;Desconto;232,45
1273;ELETRICISTA MANUTENÇÃO GERAL I;abr/20;2470;Desconto Alimentação;Desconto;1,5
1273;ELETRICISTA MANUTENÇÃO GERAL I;abr/20;2478;Desconto Refeição;Desconto;2,5
1273;ELETRICISTA MANUTENÇÃO GERAL I;abr/20;2500;FGTS;Outros;363,61
1273;ELETRICISTA MANUTENÇÃO GERAL I;abr/20;909091;GPS parte empresa;;909,04
1273;ELETRICISTA MANUTENÇÃO GERAL I;abr/20;909092;GPS Terceiros;;263,62
1273;ELETRICISTA MANUTENÇÃO GERAL I;abr/20;909093;GPS Acidente Trabalho;;125,16
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;abr/20;1;Horas Normais;Provento;1.704,50
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;abr/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
