Matricula ; Cargo ; Mês Pag. ; Evento ; Descrição ; Tipo ; Valor
1652;APRENDIZ SERV.ADMINISTRATIVO;jul/20;2000;INSS;Desconto;39,18
1652;APRENDIZ SERV.ADMINISTRATIVO;jul/20;2003;INSS 13o Salário;Desconto;19,59
1652;APRENDIZ SERV.ADMINISTRATIVO;jul/20;2454;Líquido Rescisão;Desconto;1.653,88
1652;APRENDIZ SERV.ADMINISTRATIVO;jul/20;909091;GPS parte empresa;;156,75
1652;APRENDIZ SERV.ADMINISTRATIVO;jul/20;909092;GPS Terceiros;;25,86
1652;APRENDIZ SERV.ADMINISTRATIVO;jul/20;909093;GPS Acidente Trabalho;;21,58
1697;AUX.ADM.JR;jul/20;1;Horas Normais;Provento;1.600,00
1697;AUX.ADM.JR;jul/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
1697;AUX.ADM.JR;jul/20;2000;INSS;Desconto;128,32
1697;AUX.ADM.JR;jul/20;2453;Vale Transporte;Desconto;96
1697;AUX.ADM.JR;jul/20;2470;Desconto Alimentação;Desconto;1,5
1697;AUX.ADM.JR;jul/20;2478;Desconto Refeição;Desconto;2,5
1697;AUX.ADM.JR;jul/20;2500;FGTS;Outros;128
1697;AUX.ADM.JR;jul/20;909091;GPS parte empresa;;320
1697;AUX.ADM.JR;jul/20;909092;GPS Terceiros;;52,8
1697;AUX.ADM.JR;jul/20;909093;GPS Acidente Trabalho;;44,06
1728;APRENDIZ SERV.ADMINISTRATIVO;jul/20;1;Horas Normais;Provento;522,5
1728;APRENDIZ SERV.ADMINISTRATIVO;jul/20;2000;INSS;Desconto;39,18
1728;APRENDIZ SERV.ADMINISTRATIVO;jul/20;2500;FGTS;Outros;10,45
1728;APRENDIZ SERV.ADMINISTRATIVO;jul/20;909091;GPS parte empresa;;104,5
1728;APRENDIZ SERV.ADMINISTRATIVO;jul/20;909092;GPS Terceiros;;17,24
1728;APRENDIZ SERV.ADMINISTRATIVO;jul/20;909093;GPS Acidente Trabalho;;14,39
488;OPERADOR DE FILTRO PRENSA I;jul/20;1;Horas Normais;Provento;1.000,10
488;OPERADOR DE FILTRO PRENSA I;jul/20;100;Horas Normais Noturnas;Provento;1.098,02
488;OPERADOR DE FILTRO PRENSA I;jul/20;226;Subs.Emp.Unimed Est. Enf.;Outros;938,1
488;OPERADOR DE FILTRO PRENSA I;jul/20;249;Subs. Empresa Alimentação;Outros;300
488;OPERADOR DE FILTRO PRENSA I;jul/20;257;Horas Extras c/ 50%;Provento;106,34
488;OPERADOR DE FILTRO PRENSA I;jul/20;261;Horas Extras c/50% Noturn;Provento;134,77
488;OPERADOR DE FILTRO PRENSA I;jul/20;400;DSR Reflexo H.Extras;Provento;37,09
488;OPERADOR DE FILTRO PRENSA I;jul/20;1950;Adicional Noturno;Provento;160,01
488;OPERADOR DE FILTRO PRENSA I;jul/20;1951;Insalubridade;Provento;302
488;OPERADOR DE FILTRO PRENSA I;jul/20;1988;DSR Reflexo Adic.Noturno;Provento;24,62
488;OPERADOR DE FILTRO PRENSA I;jul/20;2000;INSS;Desconto;265,18
488;OPERADOR DE FILTRO PRENSA I;jul/20;2004;IRRF;Desconto;23,59
488;OPERADOR DE FILTRO PRENSA I;jul/20;2050;Mensalidade Sindicato;Desconto;31,47
488;OPERADOR DE FILTRO PRENSA I;jul/20;2469;Farmácia;Desconto;58,34
488;OPERADOR DE FILTRO PRENSA I;jul/20;2470;Desconto Alimentação;Desconto;1,5
488;OPERADOR DE FILTRO PRENSA I;jul/20;2478;Desconto Refeição;Desconto;2,5
488;OPERADOR DE FILTRO PRENSA I;jul/20;2500;FGTS;Outros;229,03
488;OPERADOR DE FILTRO PRENSA I;jul/20;909091;GPS parte empresa;;572,59
488;OPERADOR DE FILTRO PRENSA I;jul/20;909092;GPS Terceiros;;94,47
488;OPERADOR DE FILTRO PRENSA I;jul/20;909093;GPS Acidente Trabalho;;78,84
602;OPERADOR DE FILTRO PRENSA I;jul/20;1;Horas Normais;Provento;859,84
602;OPERADOR DE FILTRO PRENSA I;jul/20;5;Horas Férias Diurnas;Provento;300,03
602;OPERADOR DE FILTRO PRENSA I;jul/20;100;Horas Normais Noturnas;Provento;608,84
602;OPERADOR DE FILTRO PRENSA I;jul/20;104;Horas Férias Noturnas;Provento;329,41
602;OPERADOR DE FILTRO PRENSA I;jul/20;226;Subs.Emp.Unimed Est. Enf.;Outros;625,4
602;OPERADOR DE FILTRO PRENSA I;jul/20;233;Desc.Copart. Unimed;Desconto;2,82
602;OPERADOR DE FILTRO PRENSA I;jul/20;246;Desc.Titular OdontoPrev;Desconto;22,04
602;OPERADOR DE FILTRO PRENSA I;jul/20;247;Desc. Depend. OdontoPrev;Desconto;44,08
602;OPERADOR DE FILTRO PRENSA I;jul/20;249;Subs. Empresa Alimentação;Outros;300
602;OPERADOR DE FILTRO PRENSA I;jul/20;257;Horas Extras c/ 50%;Provento;102,65
602;OPERADOR DE FILTRO PRENSA I;jul/20;261;Horas Extras c/50% Noturn;Provento;125,1
602;OPERADOR DE FILTRO PRENSA I;jul/20;400;DSR Reflexo H.Extras;Provento;37,96
602;OPERADOR DE FILTRO PRENSA I;jul/20;540;Desc.1/3 Ferias Covid-19;Desconto;341,8
602;OPERADOR DE FILTRO PRENSA I;jul/20;551;Média Horas Extras Férias;Provento;206,54
602;OPERADOR DE FILTRO PRENSA I;jul/20;553;Adic.Noturno Férias;Provento;98,82
602;OPERADOR DE FILTRO PRENSA I;jul/20;554;Insalubridade Férias;Provento;90,6
602;OPERADOR DE FILTRO PRENSA I;jul/20;558;1/3 Férias;Provento;341,8
602;OPERADOR DE FILTRO PRENSA I;jul/20;1950;Adicional Noturno;Provento;153,97
602;OPERADOR DE FILTRO PRENSA I;jul/20;1951;Insalubridade;Provento;211,4
602;OPERADOR DE FILTRO PRENSA I;jul/20;1977;Devolucao Vale Transporte;Provento;214,29
602;OPERADOR DE FILTRO PRENSA I;jul/20;1988;DSR Reflexo Adic.Noturno;Provento;25,66
602;OPERADOR DE FILTRO PRENSA I;jul/20;2000;INSS;Desconto;215,42
602;OPERADOR DE FILTRO PRENSA I;jul/20;2002;INSS Férias;Desconto;82,88
602;OPERADOR DE FILTRO PRENSA I;jul/20;2250;Pensão Judicial;Desconto;250,65
602;OPERADOR DE FILTRO PRENSA I;jul/20;2251;Pensão Judicial Férias;Desconto;109,31
602;OPERADOR DE FILTRO PRENSA I;jul/20;2457;Desc. Hrs Atraso ;Desconto;12,43
602;OPERADOR DE FILTRO PRENSA I;jul/20;2469;Farmácia;Desconto;76,66
602;OPERADOR DE FILTRO PRENSA I;jul/20;2470;Desconto Alimentação;Desconto;1,5
602;OPERADOR DE FILTRO PRENSA I;jul/20;2478;Desconto Refeição;Desconto;2,5
602;OPERADOR DE FILTRO PRENSA I;jul/20;2500;FGTS;Outros;251,07
602;OPERADOR DE FILTRO PRENSA I;jul/20;2519;Diferenças SEFIP;Outros;0,01
602;OPERADOR DE FILTRO PRENSA I;jul/20;909091;GPS parte empresa;;627,68
602;OPERADOR DE FILTRO PRENSA I;jul/20;909092;GPS Terceiros;;103,57
602;OPERADOR DE FILTRO PRENSA I;jul/20;909093;GPS Acidente Trabalho;;86,42
268;MECANICO DE MANUTENÇÃO I;jul/20;1;Horas Normais;Provento;1.694,53
268;MECANICO DE MANUTENÇÃO I;jul/20;100;Horas Normais Noturnas;Provento;1.860,43
268;MECANICO DE MANUTENÇÃO I;jul/20;226;Subs.Emp.Unimed Est. Enf.;Outros;938,1
268;MECANICO DE MANUTENÇÃO I;jul/20;233;Desc.Copart. Unimed;Desconto;2,82
268;MECANICO DE MANUTENÇÃO I;jul/20;246;Desc.Titular OdontoPrev;Desconto;22,04
268;MECANICO DE MANUTENÇÃO I;jul/20;247;Desc. Depend. OdontoPrev;Desconto;66,12
268;MECANICO DE MANUTENÇÃO I;jul/20;249;Subs. Empresa Alimentação;Outros;300
268;MECANICO DE MANUTENÇÃO I;jul/20;257;Horas Extras c/ 50%;Provento;649,25
268;MECANICO DE MANUTENÇÃO I;jul/20;261;Horas Extras c/50% Noturn;Provento;417,84
268;MECANICO DE MANUTENÇÃO I;jul/20;400;DSR Reflexo H.Extras;Provento;164,17
268;MECANICO DE MANUTENÇÃO I;jul/20;1950;Adicional Noturno;Provento;514,26
268;MECANICO DE MANUTENÇÃO I;jul/20;1951;Insalubridade;Provento;302
268;MECANICO DE MANUTENÇÃO I;jul/20;1988;DSR Reflexo Adic.Noturno;Provento;79,12
268;MECANICO DE MANUTENÇÃO I;jul/20;2000;INSS;Desconto;653,02
268;MECANICO DE MANUTENÇÃO I;jul/20;2004;IRRF;Desconto;458,74
268;MECANICO DE MANUTENÇÃO I;jul/20;2457;Desc. Hrs Atraso ;Desconto;9,55
268;MECANICO DE MANUTENÇÃO I;jul/20;2470;Desconto Alimentação;Desconto;1,5
268;MECANICO DE MANUTENÇÃO I;jul/20;2478;Desconto Refeição;Desconto;2,5
268;MECANICO DE MANUTENÇÃO I;jul/20;2500;FGTS;Outros;453,76
268;MECANICO DE MANUTENÇÃO I;jul/20;909091;GPS parte empresa;;1.134,41
268;MECANICO DE MANUTENÇÃO I;jul/20;909092;GPS Terceiros;;187,18
268;MECANICO DE MANUTENÇÃO I;jul/20;909093;GPS Acidente Trabalho;;156,19
560;MECANICO DE MANUTENÇÃO I;jul/20;1;Horas Normais;Provento;4.096,87
560;MECANICO DE MANUTENÇÃO I;jul/20;5;Horas Férias Diurnas;Provento;130,65
560;MECANICO DE MANUTENÇÃO I;jul/20;104;Horas Férias Noturnas;Provento;105,7
560;MECANICO DE MANUTENÇÃO I;jul/20;226;Subs.Emp.Unimed Est. Enf.;Outros;625,4
560;MECANICO DE MANUTENÇÃO I;jul/20;246;Desc.Titular OdontoPrev;Desconto;22,04
560;MECANICO DE MANUTENÇÃO I;jul/20;247;Desc. Depend. OdontoPrev;Desconto;22,04
560;MECANICO DE MANUTENÇÃO I;jul/20;249;Subs. Empresa Alimentação;Outros;300
560;MECANICO DE MANUTENÇÃO I;jul/20;257;Horas Extras c/ 50%;Provento;90,28
560;MECANICO DE MANUTENÇÃO I;jul/20;400;DSR Reflexo H.Extras;Provento;24,62
560;MECANICO DE MANUTENÇÃO I;jul/20;540;Desc.1/3 Ferias Covid-19;Desconto;114,71
560;MECANICO DE MANUTENÇÃO I;jul/20;551;Média Horas Extras Férias;Provento;55,93
560;MECANICO DE MANUTENÇÃO I;jul/20;553;Adic.Noturno Férias;Provento;31,71
560;MECANICO DE MANUTENÇÃO I;jul/20;554;Insalubridade Férias;Provento;20,13
560;MECANICO DE MANUTENÇÃO I;jul/20;558;1/3 Férias;Provento;114,71
560;MECANICO DE MANUTENÇÃO I;jul/20;1951;Insalubridade;Provento;285,53
560;MECANICO DE MANUTENÇÃO I;jul/20;2000;INSS;Desconto;488,59
560;MECANICO DE MANUTENÇÃO I;jul/20;2002;INSS Férias;Desconto;47,54
560;MECANICO DE MANUTENÇÃO I;jul/20;2004;IRRF;Desconto;264,87
560;MECANICO DE MANUTENÇÃO I;jul/20;2050;Mensalidade Sindicato;Desconto;65
560;MECANICO DE MANUTENÇÃO I;jul/20;2457;Desc. Hrs Atraso ;Desconto;4,27
560;MECANICO DE MANUTENÇÃO I;jul/20;2470;Desconto Alimentação;Desconto;1,5
560;MECANICO DE MANUTENÇÃO I;jul/20;2478;Desconto Refeição;Desconto;2,5
560;MECANICO DE MANUTENÇÃO I;jul/20;2500;FGTS;Outros;386,97
560;MECANICO DE MANUTENÇÃO I;jul/20;2519;Diferenças SEFIP;Outros;0,01
560;MECANICO DE MANUTENÇÃO I;jul/20;909091;GPS parte empresa;;967,43
560;MECANICO DE MANUTENÇÃO I;jul/20;909092;GPS Terceiros;;159,63
560;MECANICO DE MANUTENÇÃO I;jul/20;909093;GPS Acidente Trabalho;;133,2
561;LUBRIFICADOR I;jul/20;1;Horas Normais;Provento;757,7
561;LUBRIFICADOR I;jul/20;5;Horas Férias Diurnas;Provento;2.489,59
561;LUBRIFICADOR I;jul/20;226;Subs.Emp.Unimed Est. Enf.;Outros;625,4
561;LUBRIFICADOR I;jul/20;233;Desc.Copart. Unimed;Desconto;2,82
561;LUBRIFICADOR I;jul/20;246;Desc.Titular OdontoPrev;Desconto;22,04
561;LUBRIFICADOR I;jul/20;249;Subs. Empresa Alimentação;Outros;300
561;LUBRIFICADOR I;jul/20;257;Horas Extras c/ 50%;Provento;70,04
561;LUBRIFICADOR I;jul/20;400;DSR Reflexo H.Extras;Provento;11,67
561;LUBRIFICADOR I;jul/20;540;Desc.1/3 Ferias Covid-19;Desconto;1.005,31
561;LUBRIFICADOR I;jul/20;551;Média Horas Extras Férias;Provento;294,79
561;LUBRIFICADOR I;jul/20;554;Insalubridade Férias;Provento;231,53
561;LUBRIFICADOR I;jul/20;558;1/3 Férias;Provento;1.005,31
561;LUBRIFICADOR I;jul/20;1951;Insalubridade;Provento;70,47
561;LUBRIFICADOR I;jul/20;2000;INSS;Desconto;91,06
561;LUBRIFICADOR I;jul/20;2002;INSS Férias;Desconto;314,07
561;LUBRIFICADOR I;jul/20;2014;IRRF Férias;Desconto;59,84
561;LUBRIFICADOR I;jul/20;2050;Mensalidade Sindicato;Desconto;48,71
561;LUBRIFICADOR I;jul/20;2457;Desc. Hrs Atraso ;Desconto;24,35
561;LUBRIFICADOR I;jul/20;2470;Desconto Alimentação;Desconto;1,5
561;LUBRIFICADOR I;jul/20;2478;Desconto Refeição;Desconto;2,5
561;LUBRIFICADOR I;jul/20;2500;FGTS;Outros;312,11
561;LUBRIFICADOR I;jul/20;2519;Diferenças SEFIP;Outros;0,01
561;LUBRIFICADOR I;jul/20;909091;GPS parte empresa;;780,29
561;LUBRIFICADOR I;jul/20;909092;GPS Terceiros;;128,75
561;LUBRIFICADOR I;jul/20;909093;GPS Acidente Trabalho;;107,43
563;ENC. MANUTENÇÃO INDUSTRIAL I;jul/20;1;Horas Normais;Provento;5.975,19
563;ENC. MANUTENÇÃO INDUSTRIAL I;jul/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
563;ENC. MANUTENÇÃO INDUSTRIAL I;jul/20;249;Subs. Empresa Alimentação;Outros;300
563;ENC. MANUTENÇÃO INDUSTRIAL I;jul/20;1951;Insalubridade;Provento;302
563;ENC. MANUTENÇÃO INDUSTRIAL I;jul/20;2000;INSS;Desconto;713,08
563;ENC. MANUTENÇÃO INDUSTRIAL I;jul/20;2004;IRRF;Desconto;660,77
563;ENC. MANUTENÇÃO INDUSTRIAL I;jul/20;2470;Desconto Alimentação;Desconto;1,5
563;ENC. MANUTENÇÃO INDUSTRIAL I;jul/20;2478;Desconto Refeição;Desconto;2,5
563;ENC. MANUTENÇÃO INDUSTRIAL I;jul/20;2500;FGTS;Outros;502,17
563;ENC. MANUTENÇÃO INDUSTRIAL I;jul/20;2519;Diferenças SEFIP;Outros;0,01
563;ENC. MANUTENÇÃO INDUSTRIAL I;jul/20;909091;GPS parte empresa;;1.255,44
563;ENC. MANUTENÇÃO INDUSTRIAL I;jul/20;909092;GPS Terceiros;;207,15
563;ENC. MANUTENÇÃO INDUSTRIAL I;jul/20;909093;GPS Acidente Trabalho;;172,85
737;MECANICO DE MANUTENÇÃO I;jul/20;1;Horas Normais;Provento;993,41
737;MECANICO DE MANUTENÇÃO I;jul/20;5;Horas Férias Diurnas;Provento;701,22
737;MECANICO DE MANUTENÇÃO I;jul/20;100;Horas Normais Noturnas;Provento;1.495,06
737;MECANICO DE MANUTENÇÃO I;jul/20;104;Horas Férias Noturnas;Provento;365,27
737;MECANICO DE MANUTENÇÃO I;jul/20;226;Subs.Emp.Unimed Est. Enf.;Outros;625,4
737;MECANICO DE MANUTENÇÃO I;jul/20;233;Desc.Copart. Unimed;Desconto;11,28
737;MECANICO DE MANUTENÇÃO I;jul/20;249;Subs. Empresa Alimentação;Outros;300
737;MECANICO DE MANUTENÇÃO I;jul/20;257;Horas Extras c/ 50%;Provento;281,43
737;MECANICO DE MANUTENÇÃO I;jul/20;261;Horas Extras c/50% Noturn;Provento;204,01
737;MECANICO DE MANUTENÇÃO I;jul/20;400;DSR Reflexo H.Extras;Provento;80,91
737;MECANICO DE MANUTENÇÃO I;jul/20;540;Desc.1/3 Ferias Covid-19;Desconto;572,62
737;MECANICO DE MANUTENÇÃO I;jul/20;551;Média Horas Extras Férias;Provento;451,16
737;MECANICO DE MANUTENÇÃO I;jul/20;553;Adic.Noturno Férias;Provento;109,58
737;MECANICO DE MANUTENÇÃO I;jul/20;554;Insalubridade Férias;Provento;90,6
737;MECANICO DE MANUTENÇÃO I;jul/20;558;1/3 Férias;Provento;572,62
737;MECANICO DE MANUTENÇÃO I;jul/20;1950;Adicional Noturno;Provento;251,09
737;MECANICO DE MANUTENÇÃO I;jul/20;1951;Insalubridade;Provento;211,4
737;MECANICO DE MANUTENÇÃO I;jul/20;1988;DSR Reflexo Adic.Noturno;Provento;41,85
737;MECANICO DE MANUTENÇÃO I;jul/20;2000;INSS;Desconto;457,22
737;MECANICO DE MANUTENÇÃO I;jul/20;2002;INSS Férias;Desconto;140,49
737;MECANICO DE MANUTENÇÃO I;jul/20;2004;IRRF;Desconto;82,05
737;MECANICO DE MANUTENÇÃO I;jul/20;2470;Desconto Alimentação;Desconto;1,5
737;MECANICO DE MANUTENÇÃO I;jul/20;2478;Desconto Refeição;Desconto;2,5
737;MECANICO DE MANUTENÇÃO I;jul/20;2500;FGTS;Outros;422,15
737;MECANICO DE MANUTENÇÃO I;jul/20;909091;GPS parte empresa;;1.055,40
737;MECANICO DE MANUTENÇÃO I;jul/20;909092;GPS Terceiros;;174,14
737;MECANICO DE MANUTENÇÃO I;jul/20;909093;GPS Acidente Trabalho;;145,31
798;ELETRICISTA MANUTENÇÃO GERAL I;jul/20;1;Horas Normais;Provento;1.648,19
798;ELETRICISTA MANUTENÇÃO GERAL I;jul/20;5;Horas Férias Diurnas;Provento;706,35
798;ELETRICISTA MANUTENÇÃO GERAL I;jul/20;100;Horas Normais Noturnas;Provento;631,83
798;ELETRICISTA MANUTENÇÃO GERAL I;jul/20;104;Horas Férias Noturnas;Provento;270,8
798;ELETRICISTA MANUTENÇÃO GERAL I;jul/20;226;Subs.Emp.Unimed Est. Enf.;Outros;625,4
798;ELETRICISTA MANUTENÇÃO GERAL I;jul/20;246;Desc.Titular OdontoPrev;Desconto;22,04
798;ELETRICISTA MANUTENÇÃO GERAL I;jul/20;249;Subs. Empresa Alimentação;Outros;300
798;ELETRICISTA MANUTENÇÃO GERAL I;jul/20;257;Horas Extras c/ 50%;Provento;204,03
798;ELETRICISTA MANUTENÇÃO GERAL I;jul/20;261;Horas Extras c/50% Noturn;Provento;149,38
798;ELETRICISTA MANUTENÇÃO GERAL I;jul/20;400;DSR Reflexo H.Extras;Provento;17,67
798;ELETRICISTA MANUTENÇÃO GERAL I;jul/20;540;Desc.1/3 Ferias Covid-19;Desconto;574,58
798;ELETRICISTA MANUTENÇÃO GERAL I;jul/20;551;Média Horas Extras Férias;Provento;358,74
798;ELETRICISTA MANUTENÇÃO GERAL I;jul/20;552;Média Variáveis Férias;Provento;13,47
798;ELETRICISTA MANUTENÇÃO GERAL I;jul/20;553;Adic.Noturno Férias;Provento;81,24
798;ELETRICISTA MANUTENÇÃO GERAL I;jul/20;555;Periculosidade Férias;Provento;293,15
798;ELETRICISTA MANUTENÇÃO GERAL I;jul/20;558;1/3 Férias;Provento;574,58
798;ELETRICISTA MANUTENÇÃO GERAL I;jul/20;1950;Adicional Noturno;Provento;212,35
798;ELETRICISTA MANUTENÇÃO GERAL I;jul/20;1952;Periculosidade;Provento;789,95
798;ELETRICISTA MANUTENÇÃO GERAL I;jul/20;1988;DSR Reflexo Adic.Noturno;Provento;10,62
798;ELETRICISTA MANUTENÇÃO GERAL I;jul/20;2000;INSS;Desconto;411,46
798;ELETRICISTA MANUTENÇÃO GERAL I;jul/20;2002;INSS Férias;Desconto;199,01
798;ELETRICISTA MANUTENÇÃO GERAL I;jul/20;2004;IRRF;Desconto;17,43
798;ELETRICISTA MANUTENÇÃO GERAL I;jul/20;2050;Mensalidade Sindicato;Desconto;48,86
798;ELETRICISTA MANUTENÇÃO GERAL I;jul/20;2250;Pensão Judicial;Desconto;338,14
798;ELETRICISTA MANUTENÇÃO GERAL I;jul/20;2251;Pensão Judicial Férias;Desconto;150,2
798;ELETRICISTA MANUTENÇÃO GERAL I;jul/20;2457;Desc. Hrs Atraso ;Desconto;19,6
798;ELETRICISTA MANUTENÇÃO GERAL I;jul/20;2470;Desconto Alimentação;Desconto;1,5
798;ELETRICISTA MANUTENÇÃO GERAL I;jul/20;2478;Desconto Refeição;Desconto;2,5
798;ELETRICISTA MANUTENÇÃO GERAL I;jul/20;2500;FGTS;Outros;429,45
798;ELETRICISTA MANUTENÇÃO GERAL I;jul/20;2519;Diferenças SEFIP;Outros;0,01
798;ELETRICISTA MANUTENÇÃO GERAL I;jul/20;909091;GPS parte empresa;;1.073,63
798;ELETRICISTA MANUTENÇÃO GERAL I;jul/20;909092;GPS Terceiros;;177,15
798;ELETRICISTA MANUTENÇÃO GERAL I;jul/20;909093;GPS Acidente Trabalho;;147,82
1060;AUXILIAR MANUTENÇÃO GERAL;jul/20;1;Horas Normais;Provento;1.786,00
1060;AUXILIAR MANUTENÇÃO GERAL;jul/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
1060;AUXILIAR MANUTENÇÃO GERAL;jul/20;246;Desc.Titular OdontoPrev;Desconto;22,04
1060;AUXILIAR MANUTENÇÃO GERAL;jul/20;249;Subs. Empresa Alimentação;Outros;300
1060;AUXILIAR MANUTENÇÃO GERAL;jul/20;1952;Periculosidade;Provento;535,8
1060;AUXILIAR MANUTENÇÃO GERAL;jul/20;2000;INSS;Desconto;198,91
1060;AUXILIAR MANUTENÇÃO GERAL;jul/20;2004;IRRF;Desconto;15,59
1060;AUXILIAR MANUTENÇÃO GERAL;jul/20;2453;Vale Transporte;Desconto;107,16
1060;AUXILIAR MANUTENÇÃO GERAL;jul/20;2457;Desc. Hrs Atraso ;Desconto;11,09
1060;AUXILIAR MANUTENÇÃO GERAL;jul/20;2470;Desconto Alimentação;Desconto;1,5
1060;AUXILIAR MANUTENÇÃO GERAL;jul/20;2478;Desconto Refeição;Desconto;2,5
1060;AUXILIAR MANUTENÇÃO GERAL;jul/20;2500;FGTS;Outros;184,85
1060;AUXILIAR MANUTENÇÃO GERAL;jul/20;909091;GPS parte empresa;;462,14
1060;AUXILIAR MANUTENÇÃO GERAL;jul/20;909092;GPS Terceiros;;76,26
1060;AUXILIAR MANUTENÇÃO GERAL;jul/20;909093;GPS Acidente Trabalho;;63,63
1273;ELETRICISTA MANUTENÇÃO GERAL I;jul/20;1;Horas Normais;Provento;3.257,17
1273;ELETRICISTA MANUTENÇÃO GERAL I;jul/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
1273;ELETRICISTA MANUTENÇÃO GERAL I;jul/20;246;Desc.Titular OdontoPrev;Desconto;22,04
1273;ELETRICISTA MANUTENÇÃO GERAL I;jul/20;247;Desc. Depend. OdontoPrev;Desconto;44,08
1273;ELETRICISTA MANUTENÇÃO GERAL I;jul/20;249;Subs. Empresa Alimentação;Outros;300
1273;ELETRICISTA MANUTENÇÃO GERAL I;jul/20;257;Horas Extras c/ 50%;Provento;88,83
1273;ELETRICISTA MANUTENÇÃO GERAL I;jul/20;400;DSR Reflexo H.Extras;Provento;22,21
1273;ELETRICISTA MANUTENÇÃO GERAL I;jul/20;1952;Periculosidade;Provento;1.003,80
1273;ELETRICISTA MANUTENÇÃO GERAL I;jul/20;2000;INSS;Desconto;471,01
1273;ELETRICISTA MANUTENÇÃO GERAL I;jul/20;2004;IRRF;Desconto;201,91
1273;ELETRICISTA MANUTENÇÃO GERAL I;jul/20;2470;Desconto Alimentação;Desconto;1,5
1273;ELETRICISTA MANUTENÇÃO GERAL I;jul/20;2478;Desconto Refeição;Desconto;2,5
1273;ELETRICISTA MANUTENÇÃO GERAL I;jul/20;2500;FGTS;Outros;349,76
1273;ELETRICISTA MANUTENÇÃO GERAL I;jul/20;2519;Diferenças SEFIP;Outros;0,01
1273;ELETRICISTA MANUTENÇÃO GERAL I;jul/20;909091;GPS parte empresa;;874,4
1273;ELETRICISTA MANUTENÇÃO GERAL I;jul/20;909092;GPS Terceiros;;144,28
1273;ELETRICISTA MANUTENÇÃO GERAL I;jul/20;909093;GPS Acidente Trabalho;;120,39
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;jul/20;1;Horas Normais;Provento;1.193,15
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;jul/20;5;Horas Férias Diurnas;Provento;511,35
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;jul/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;jul/20;246;Desc.Titular OdontoPrev;Desconto;22,04
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;jul/20;247;Desc. Depend. OdontoPrev;Desconto;44,08
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;jul/20;249;Subs. Empresa Alimentação;Outros;300
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;jul/20;540;Desc.1/3 Ferias Covid-19;Desconto;235,94
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;jul/20;551;Média Horas Extras Férias;Provento;43,08
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;jul/20;555;Periculosidade Férias;Provento;153,41
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;jul/20;558;1/3 Férias;Provento;235,94
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;jul/20;1952;Periculosidade;Provento;357,95
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;jul/20;2000;INSS;Desconto;131,27
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;jul/20;2002;INSS Férias;Desconto;61,43
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;jul/20;2469;Farmácia;Desconto;60,09
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;jul/20;2470;Desconto Alimentação;Desconto;1,5
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;jul/20;2478;Desconto Refeição;Desconto;2,5
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;jul/20;2500;FGTS;Outros;180,71
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;jul/20;2519;Diferenças SEFIP;Outros;0,01
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;jul/20;909091;GPS parte empresa;;451,79
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;jul/20;909092;GPS Terceiros;;74,54
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;jul/20;909093;GPS Acidente Trabalho;;62,2
1607;SUPERVISOR TEC. DE MANUTENÇÃO;jul/20;1;Horas Normais;Provento;4.412,94
1607;SUPERVISOR TEC. DE MANUTENÇÃO;jul/20;5;Horas Férias Diurnas;Provento;1.891,26
1607;SUPERVISOR TEC. DE MANUTENÇÃO;jul/20;225;Desc.Dep.Unimed Est Enf;Desconto;312,7
1607;SUPERVISOR TEC. DE MANUTENÇÃO;jul/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
1607;SUPERVISOR TEC. DE MANUTENÇÃO;jul/20;233;Desc.Copart. Unimed;Desconto;4,23
1607;SUPERVISOR TEC. DE MANUTENÇÃO;jul/20;257;Horas Extras c/ 50%;Provento;162,15
1607;SUPERVISOR TEC. DE MANUTENÇÃO;jul/20;400;DSR Reflexo H.Extras;Provento;50,67
1607;SUPERVISOR TEC. DE MANUTENÇÃO;jul/20;540;Desc.1/3 Ferias Covid-19;Desconto;758,64
