Matricula ; Cargo ; Mês Pag. ; Evento ; Descrição ; Tipo ; Valor
1697;AUX.ADM.JR;mai/20;2000;INSS;Desconto;128,32
1697;AUX.ADM.JR;mai/20;2453;Vale Transporte;Desconto;96
1697;AUX.ADM.JR;mai/20;2470;Desconto Alimentação;Desconto;1,5
1697;AUX.ADM.JR;mai/20;2478;Desconto Refeição;Desconto;2,5
1697;AUX.ADM.JR;mai/20;2500;FGTS;Outros;128
1697;AUX.ADM.JR;mai/20;909091;GPS parte empresa;;320
1697;AUX.ADM.JR;mai/20;909092;GPS Terceiros;;52,8
1697;AUX.ADM.JR;mai/20;909093;GPS Acidente Trabalho;;44,06
1728;APRENDIZ SERV.ADMINISTRATIVO;mai/20;1;Horas Normais;Provento;522,5
1728;APRENDIZ SERV.ADMINISTRATIVO;mai/20;2000;INSS;Desconto;39,18
1728;APRENDIZ SERV.ADMINISTRATIVO;mai/20;2453;Vale Transporte;Desconto;31,35
1728;APRENDIZ SERV.ADMINISTRATIVO;mai/20;2500;FGTS;Outros;10,45
1728;APRENDIZ SERV.ADMINISTRATIVO;mai/20;909091;GPS parte empresa;;104,5
1728;APRENDIZ SERV.ADMINISTRATIVO;mai/20;909092;GPS Terceiros;;17,24
1728;APRENDIZ SERV.ADMINISTRATIVO;mai/20;909093;GPS Acidente Trabalho;;14,39
488;OPERADOR DE FILTRO PRENSA I;mai/20;1;Horas Normais;Provento;1.159,79
488;OPERADOR DE FILTRO PRENSA I;mai/20;100;Horas Normais Noturnas;Provento;938,33
488;OPERADOR DE FILTRO PRENSA I;mai/20;226;Subs.Emp.Unimed Est. Enf.;Outros;938,1
488;OPERADOR DE FILTRO PRENSA I;mai/20;233;Desc.Copart. Unimed;Desconto;5,64
488;OPERADOR DE FILTRO PRENSA I;mai/20;257;Horas Extras c/ 50%;Provento;13,7
488;OPERADOR DE FILTRO PRENSA I;mai/20;400;DSR Reflexo H.Extras;Provento;2,11
488;OPERADOR DE FILTRO PRENSA I;mai/20;1952;Periculosidade;Provento;634,06
488;OPERADOR DE FILTRO PRENSA I;mai/20;2000;INSS;Desconto;251,1
488;OPERADOR DE FILTRO PRENSA I;mai/20;2004;IRRF;Desconto;15,85
488;OPERADOR DE FILTRO PRENSA I;mai/20;2050;Mensalidade Sindicato;Desconto;31,47
488;OPERADOR DE FILTRO PRENSA I;mai/20;2457;Desc. Hrs Atraso ;Desconto;2,33
488;OPERADOR DE FILTRO PRENSA I;mai/20;2469;Farmácia;Desconto;95,21
488;OPERADOR DE FILTRO PRENSA I;mai/20;2470;Desconto Alimentação;Desconto;1,5
488;OPERADOR DE FILTRO PRENSA I;mai/20;2478;Desconto Refeição;Desconto;2,5
488;OPERADOR DE FILTRO PRENSA I;mai/20;2500;FGTS;Outros;219,65
488;OPERADOR DE FILTRO PRENSA I;mai/20;909091;GPS parte empresa;;549,13
488;OPERADOR DE FILTRO PRENSA I;mai/20;909092;GPS Terceiros;;90,61
488;OPERADOR DE FILTRO PRENSA I;mai/20;909093;GPS Acidente Trabalho;;75,61
602;OPERADOR DE FILTRO PRENSA I;mai/20;1;Horas Normais;Provento;769,89
602;OPERADOR DE FILTRO PRENSA I;mai/20;5;Horas Férias Diurnas;Provento;230,21
602;OPERADOR DE FILTRO PRENSA I;mai/20;100;Horas Normais Noturnas;Provento;628,85
602;OPERADOR DE FILTRO PRENSA I;mai/20;104;Horas Férias Noturnas;Provento;469,16
602;OPERADOR DE FILTRO PRENSA I;mai/20;226;Subs.Emp.Unimed Est. Enf.;Outros;625,4
602;OPERADOR DE FILTRO PRENSA I;mai/20;246;Desc.Titular OdontoPrev;Desconto;22,04
602;OPERADOR DE FILTRO PRENSA I;mai/20;247;Desc. Depend. OdontoPrev;Desconto;44,08
602;OPERADOR DE FILTRO PRENSA I;mai/20;257;Horas Extras c/ 50%;Provento;81,76
602;OPERADOR DE FILTRO PRENSA I;mai/20;261;Horas Extras c/50% Noturn;Provento;74,73
602;OPERADOR DE FILTRO PRENSA I;mai/20;400;DSR Reflexo H.Extras;Provento;27,62
602;OPERADOR DE FILTRO PRENSA I;mai/20;540;Desc.1/3 Ferias Covid-19;Desconto;401,4
602;OPERADOR DE FILTRO PRENSA I;mai/20;551;Média Horas Extras Férias;Provento;263,42
602;OPERADOR DE FILTRO PRENSA I;mai/20;553;Adic.Noturno Férias;Provento;140,75
602;OPERADOR DE FILTRO PRENSA I;mai/20;554;Insalubridade Férias;Provento;100,67
602;OPERADOR DE FILTRO PRENSA I;mai/20;558;1/3 Férias;Provento;401,4
602;OPERADOR DE FILTRO PRENSA I;mai/20;1950;Adicional Noturno;Provento;91,98
602;OPERADOR DE FILTRO PRENSA I;mai/20;1951;Insalubridade;Provento;201,33
602;OPERADOR DE FILTRO PRENSA I;mai/20;1988;DSR Reflexo Adic.Noturno;Provento;16,23
602;OPERADOR DE FILTRO PRENSA I;mai/20;2000;INSS;Desconto;197,03
602;OPERADOR DE FILTRO PRENSA I;mai/20;2002;INSS Férias;Desconto;92,69
602;OPERADOR DE FILTRO PRENSA I;mai/20;2250;Pensão Judicial;Desconto;240,34
602;OPERADOR DE FILTRO PRENSA I;mai/20;2251;Pensão Judicial Férias;Desconto;121,34
602;OPERADOR DE FILTRO PRENSA I;mai/20;2453;Vale Transporte;Desconto;95,2
602;OPERADOR DE FILTRO PRENSA I;mai/20;2457;Desc. Hrs Atraso ;Desconto;29,14
602;OPERADOR DE FILTRO PRENSA I;mai/20;2469;Farmácia;Desconto;162,82
602;OPERADOR DE FILTRO PRENSA I;mai/20;2470;Desconto Alimentação;Desconto;1,5
602;OPERADOR DE FILTRO PRENSA I;mai/20;2478;Desconto Refeição;Desconto;2,5
602;OPERADOR DE FILTRO PRENSA I;mai/20;2500;FGTS;Outros;245,39
602;OPERADOR DE FILTRO PRENSA I;mai/20;2519;Diferenças SEFIP;Outros;0,01
602;OPERADOR DE FILTRO PRENSA I;mai/20;909091;GPS parte empresa;;613,49
602;OPERADOR DE FILTRO PRENSA I;mai/20;909092;GPS Terceiros;;101,23
602;OPERADOR DE FILTRO PRENSA I;mai/20;909093;GPS Acidente Trabalho;;84,47
268;MECANICO DE MANUTENÇÃO I;mai/20;1;Horas Normais;Provento;3.554,96
268;MECANICO DE MANUTENÇÃO I;mai/20;226;Subs.Emp.Unimed Est. Enf.;Outros;938,1
268;MECANICO DE MANUTENÇÃO I;mai/20;233;Desc.Copart. Unimed;Desconto;1,41
268;MECANICO DE MANUTENÇÃO I;mai/20;246;Desc.Titular OdontoPrev;Desconto;22,04
268;MECANICO DE MANUTENÇÃO I;mai/20;247;Desc. Depend. OdontoPrev;Desconto;66,12
268;MECANICO DE MANUTENÇÃO I;mai/20;257;Horas Extras c/ 50%;Provento;284,45
268;MECANICO DE MANUTENÇÃO I;mai/20;266;Horas Extras c/ 110%;Provento;60,75
268;MECANICO DE MANUTENÇÃO I;mai/20;400;DSR Reflexo H.Extras;Provento;105,06
268;MECANICO DE MANUTENÇÃO I;mai/20;1951;Insalubridade;Provento;302
268;MECANICO DE MANUTENÇÃO I;mai/20;2000;INSS;Desconto;460,02
268;MECANICO DE MANUTENÇÃO I;mai/20;2004;IRRF;Desconto;191,78
268;MECANICO DE MANUTENÇÃO I;mai/20;2457;Desc. Hrs Atraso ;Desconto;13,74
268;MECANICO DE MANUTENÇÃO I;mai/20;2470;Desconto Alimentação;Desconto;1,5
268;MECANICO DE MANUTENÇÃO I;mai/20;2478;Desconto Refeição;Desconto;2,5
268;MECANICO DE MANUTENÇÃO I;mai/20;2500;FGTS;Outros;343,47
268;MECANICO DE MANUTENÇÃO I;mai/20;909091;GPS parte empresa;;858,7
268;MECANICO DE MANUTENÇÃO I;mai/20;909092;GPS Terceiros;;141,68
268;MECANICO DE MANUTENÇÃO I;mai/20;909093;GPS Acidente Trabalho;;118,23
560;MECANICO DE MANUTENÇÃO I;mai/20;1;Horas Normais;Provento;2.065,51
560;MECANICO DE MANUTENÇÃO I;mai/20;100;Horas Normais Noturnas;Provento;2.267,72
560;MECANICO DE MANUTENÇÃO I;mai/20;226;Subs.Emp.Unimed Est. Enf.;Outros;625,4
560;MECANICO DE MANUTENÇÃO I;mai/20;233;Desc.Copart. Unimed;Desconto;1,41
560;MECANICO DE MANUTENÇÃO I;mai/20;246;Desc.Titular OdontoPrev;Desconto;22,04
560;MECANICO DE MANUTENÇÃO I;mai/20;247;Desc. Depend. OdontoPrev;Desconto;22,04
560;MECANICO DE MANUTENÇÃO I;mai/20;257;Horas Extras c/ 50%;Provento;359,87
560;MECANICO DE MANUTENÇÃO I;mai/20;266;Horas Extras c/ 110%;Provento;19,83
560;MECANICO DE MANUTENÇÃO I;mai/20;400;DSR Reflexo H.Extras;Provento;58,42
560;MECANICO DE MANUTENÇÃO I;mai/20;1951;Insalubridade;Provento;302
560;MECANICO DE MANUTENÇÃO I;mai/20;2000;INSS;Desconto;561,73
560;MECANICO DE MANUTENÇÃO I;mai/20;2004;IRRF;Desconto;366,98
560;MECANICO DE MANUTENÇÃO I;mai/20;2050;Mensalidade Sindicato;Desconto;65
560;MECANICO DE MANUTENÇÃO I;mai/20;2457;Desc. Hrs Atraso ;Desconto;53,36
560;MECANICO DE MANUTENÇÃO I;mai/20;2470;Desconto Alimentação;Desconto;1,5
560;MECANICO DE MANUTENÇÃO I;mai/20;2478;Desconto Refeição;Desconto;2,5
560;MECANICO DE MANUTENÇÃO I;mai/20;2500;FGTS;Outros;401,59
560;MECANICO DE MANUTENÇÃO I;mai/20;2519;Diferenças SEFIP;Outros;0,01
560;MECANICO DE MANUTENÇÃO I;mai/20;909091;GPS parte empresa;;1.004,00
560;MECANICO DE MANUTENÇÃO I;mai/20;909092;GPS Terceiros;;165,66
560;MECANICO DE MANUTENÇÃO I;mai/20;909093;GPS Acidente Trabalho;;138,24
561;LUBRIFICADOR I;mai/20;1;Horas Normais;Provento;3.247,29
561;LUBRIFICADOR I;mai/20;226;Subs.Emp.Unimed Est. Enf.;Outros;625,4
561;LUBRIFICADOR I;mai/20;233;Desc.Copart. Unimed;Desconto;26,79
561;LUBRIFICADOR I;mai/20;246;Desc.Titular OdontoPrev;Desconto;22,04
561;LUBRIFICADOR I;mai/20;257;Horas Extras c/ 50%;Provento;390,42
561;LUBRIFICADOR I;mai/20;400;DSR Reflexo H.Extras;Provento;60,06
561;LUBRIFICADOR I;mai/20;1951;Insalubridade;Provento;302
561;LUBRIFICADOR I;mai/20;2000;INSS;Desconto;410,31
561;LUBRIFICADOR I;mai/20;2004;IRRF;Desconto;174,42
561;LUBRIFICADOR I;mai/20;2050;Mensalidade Sindicato;Desconto;48,71
561;LUBRIFICADOR I;mai/20;2457;Desc. Hrs Atraso ;Desconto;61,34
561;LUBRIFICADOR I;mai/20;2470;Desconto Alimentação;Desconto;1,5
561;LUBRIFICADOR I;mai/20;2478;Desconto Refeição;Desconto;2,5
561;LUBRIFICADOR I;mai/20;2500;FGTS;Outros;315,07
561;LUBRIFICADOR I;mai/20;2519;Diferenças SEFIP;Outros;0,01
561;LUBRIFICADOR I;mai/20;909091;GPS parte empresa;;787,69
561;LUBRIFICADOR I;mai/20;909092;GPS Terceiros;;129,97
561;LUBRIFICADOR I;mai/20;909093;GPS Acidente Trabalho;;108,45
563;ENC. MANUTENÇÃO INDUSTRIAL I;mai/20;1;Horas Normais;Provento;3.983,46
563;ENC. MANUTENÇÃO INDUSTRIAL I;mai/20;5;Horas Férias Diurnas;Provento;1.991,73
563;ENC. MANUTENÇÃO INDUSTRIAL I;mai/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
563;ENC. MANUTENÇÃO INDUSTRIAL I;mai/20;233;Desc.Copart. Unimed;Desconto;2,82
563;ENC. MANUTENÇÃO INDUSTRIAL I;mai/20;540;Desc.1/3 Ferias Covid-19;Desconto;959,25
563;ENC. MANUTENÇÃO INDUSTRIAL I;mai/20;551;Média Horas Extras Férias;Provento;463,82
563;ENC. MANUTENÇÃO INDUSTRIAL I;mai/20;552;Média Variáveis Férias;Provento;321,53
563;ENC. MANUTENÇÃO INDUSTRIAL I;mai/20;554;Insalubridade Férias;Provento;100,67
563;ENC. MANUTENÇÃO INDUSTRIAL I;mai/20;558;1/3 Férias;Provento;959,25
563;ENC. MANUTENÇÃO INDUSTRIAL I;mai/20;1951;Insalubridade;Provento;201,33
563;ENC. MANUTENÇÃO INDUSTRIAL I;mai/20;2000;INSS;Desconto;446,13
563;ENC. MANUTENÇÃO INDUSTRIAL I;mai/20;2002;INSS Férias;Desconto;266,95
563;ENC. MANUTENÇÃO INDUSTRIAL I;mai/20;2004;IRRF;Desconto;206
563;ENC. MANUTENÇÃO INDUSTRIAL I;mai/20;2014;IRRF Férias;Desconto;53,01
563;ENC. MANUTENÇÃO INDUSTRIAL I;mai/20;2470;Desconto Alimentação;Desconto;1,5
563;ENC. MANUTENÇÃO INDUSTRIAL I;mai/20;2478;Desconto Refeição;Desconto;2,5
563;ENC. MANUTENÇÃO INDUSTRIAL I;mai/20;2500;FGTS;Outros;565
563;ENC. MANUTENÇÃO INDUSTRIAL I;mai/20;2519;Diferenças SEFIP;Outros;0,01
563;ENC. MANUTENÇÃO INDUSTRIAL I;mai/20;909091;GPS parte empresa;;1.412,51
563;ENC. MANUTENÇÃO INDUSTRIAL I;mai/20;909092;GPS Terceiros;;233,07
563;ENC. MANUTENÇÃO INDUSTRIAL I;mai/20;909093;GPS Acidente Trabalho;;194,48
737;MECANICO DE MANUTENÇÃO I;mai/20;1;Horas Normais;Provento;1.965,10
737;MECANICO DE MANUTENÇÃO I;mai/20;100;Horas Normais Noturnas;Provento;1.589,86
737;MECANICO DE MANUTENÇÃO I;mai/20;226;Subs.Emp.Unimed Est. Enf.;Outros;625,4
737;MECANICO DE MANUTENÇÃO I;mai/20;233;Desc.Copart. Unimed;Desconto;5,64
737;MECANICO DE MANUTENÇÃO I;mai/20;257;Horas Extras c/ 50%;Provento;191,24
737;MECANICO DE MANUTENÇÃO I;mai/20;400;DSR Reflexo H.Extras;Provento;29,42
737;MECANICO DE MANUTENÇÃO I;mai/20;1951;Insalubridade;Provento;302
737;MECANICO DE MANUTENÇÃO I;mai/20;2000;INSS;Desconto;429,8
737;MECANICO DE MANUTENÇÃO I;mai/20;2004;IRRF;Desconto;163,93
737;MECANICO DE MANUTENÇÃO I;mai/20;2470;Desconto Alimentação;Desconto;1,5
737;MECANICO DE MANUTENÇÃO I;mai/20;2478;Desconto Refeição;Desconto;2,5
737;MECANICO DE MANUTENÇÃO I;mai/20;2500;FGTS;Outros;326,2
737;MECANICO DE MANUTENÇÃO I;mai/20;909091;GPS parte empresa;;815,52
737;MECANICO DE MANUTENÇÃO I;mai/20;909092;GPS Terceiros;;134,56
737;MECANICO DE MANUTENÇÃO I;mai/20;909093;GPS Acidente Trabalho;;112,29
798;ELETRICISTA MANUTENÇÃO GERAL I;mai/20;1;Horas Normais;Provento;2.106,60
798;ELETRICISTA MANUTENÇÃO GERAL I;mai/20;100;Horas Normais Noturnas;Provento;1.150,57
798;ELETRICISTA MANUTENÇÃO GERAL I;mai/20;226;Subs.Emp.Unimed Est. Enf.;Outros;625,4
798;ELETRICISTA MANUTENÇÃO GERAL I;mai/20;246;Desc.Titular OdontoPrev;Desconto;22,04
798;ELETRICISTA MANUTENÇÃO GERAL I;mai/20;257;Horas Extras c/ 50%;Provento;344,26
798;ELETRICISTA MANUTENÇÃO GERAL I;mai/20;261;Horas Extras c/50% Noturn;Provento;282,29
798;ELETRICISTA MANUTENÇÃO GERAL I;mai/20;400;DSR Reflexo H.Extras;Provento;21,61
798;ELETRICISTA MANUTENÇÃO GERAL I;mai/20;1950;Adicional Noturno;Provento;347,43
798;ELETRICISTA MANUTENÇÃO GERAL I;mai/20;1952;Periculosidade;Provento;1.165,07
798;ELETRICISTA MANUTENÇÃO GERAL I;mai/20;1988;DSR Reflexo Adic.Noturno;Provento;11,98
798;ELETRICISTA MANUTENÇÃO GERAL I;mai/20;2000;INSS;Desconto;619,1
798;ELETRICISTA MANUTENÇÃO GERAL I;mai/20;2004;IRRF;Desconto;182,97
798;ELETRICISTA MANUTENÇÃO GERAL I;mai/20;2050;Mensalidade Sindicato;Desconto;48,86
798;ELETRICISTA MANUTENÇÃO GERAL I;mai/20;2250;Pensão Judicial;Desconto;467,2
798;ELETRICISTA MANUTENÇÃO GERAL I;mai/20;2469;Farmácia;Desconto;24,99
798;ELETRICISTA MANUTENÇÃO GERAL I;mai/20;2470;Desconto Alimentação;Desconto;1,5
798;ELETRICISTA MANUTENÇÃO GERAL I;mai/20;2478;Desconto Refeição;Desconto;2,5
798;ELETRICISTA MANUTENÇÃO GERAL I;mai/20;2500;FGTS;Outros;434,38
798;ELETRICISTA MANUTENÇÃO GERAL I;mai/20;2519;Diferenças SEFIP;Outros;0,01
798;ELETRICISTA MANUTENÇÃO GERAL I;mai/20;909091;GPS parte empresa;;1.085,96
798;ELETRICISTA MANUTENÇÃO GERAL I;mai/20;909092;GPS Terceiros;;179,19
798;ELETRICISTA MANUTENÇÃO GERAL I;mai/20;909093;GPS Acidente Trabalho;;149,52
1060;AUXILIAR MANUTENÇÃO GERAL;mai/20;1;Horas Normais;Provento;297,67
1060;AUXILIAR MANUTENÇÃO GERAL;mai/20;5;Horas Férias Diurnas;Provento;1.488,33
1060;AUXILIAR MANUTENÇÃO GERAL;mai/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
1060;AUXILIAR MANUTENÇÃO GERAL;mai/20;246;Desc.Titular OdontoPrev;Desconto;22,04
1060;AUXILIAR MANUTENÇÃO GERAL;mai/20;257;Horas Extras c/ 50%;Provento;4,26
1060;AUXILIAR MANUTENÇÃO GERAL;mai/20;400;DSR Reflexo H.Extras;Provento;1,07
1060;AUXILIAR MANUTENÇÃO GERAL;mai/20;540;Desc.1/3 Ferias Covid-19;Desconto;672,27
1060;AUXILIAR MANUTENÇÃO GERAL;mai/20;551;Média Horas Extras Férias;Provento;81,98
1060;AUXILIAR MANUTENÇÃO GERAL;mai/20;555;Periculosidade Férias;Provento;446,5
1060;AUXILIAR MANUTENÇÃO GERAL;mai/20;558;1/3 Férias;Provento;672,27
1060;AUXILIAR MANUTENÇÃO GERAL;mai/20;1952;Periculosidade;Provento;90,56
1060;AUXILIAR MANUTENÇÃO GERAL;mai/20;2000;INSS;Desconto;34,17
1060;AUXILIAR MANUTENÇÃO GERAL;mai/20;2002;INSS Férias;Desconto;176,7
1060;AUXILIAR MANUTENÇÃO GERAL;mai/20;2453;Vale Transporte;Desconto;20,4
1060;AUXILIAR MANUTENÇÃO GERAL;mai/20;2470;Desconto Alimentação;Desconto;1,5
1060;AUXILIAR MANUTENÇÃO GERAL;mai/20;2478;Desconto Refeição;Desconto;2,5
1060;AUXILIAR MANUTENÇÃO GERAL;mai/20;2500;FGTS;Outros;192,82
1060;AUXILIAR MANUTENÇÃO GERAL;mai/20;909091;GPS parte empresa;;482,07
1060;AUXILIAR MANUTENÇÃO GERAL;mai/20;909092;GPS Terceiros;;79,54
1060;AUXILIAR MANUTENÇÃO GERAL;mai/20;909093;GPS Acidente Trabalho;;66,37
1273;ELETRICISTA MANUTENÇÃO GERAL I;mai/20;1;Horas Normais;Provento;3.257,17
1273;ELETRICISTA MANUTENÇÃO GERAL I;mai/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
1273;ELETRICISTA MANUTENÇÃO GERAL I;mai/20;246;Desc.Titular OdontoPrev;Desconto;22,04
1273;ELETRICISTA MANUTENÇÃO GERAL I;mai/20;247;Desc. Depend. OdontoPrev;Desconto;44,08
1273;ELETRICISTA MANUTENÇÃO GERAL I;mai/20;257;Horas Extras c/ 50%;Provento;7,77
1273;ELETRICISTA MANUTENÇÃO GERAL I;mai/20;400;DSR Reflexo H.Extras;Provento;2,36
1273;ELETRICISTA MANUTENÇÃO GERAL I;mai/20;1952;Periculosidade;Provento;979,45
1273;ELETRICISTA MANUTENÇÃO GERAL I;mai/20;2000;INSS;Desconto;453,47
1273;ELETRICISTA MANUTENÇÃO GERAL I;mai/20;2004;IRRF;Desconto;185,75
1273;ELETRICISTA MANUTENÇÃO GERAL I;mai/20;2470;Desconto Alimentação;Desconto;1,5
1273;ELETRICISTA MANUTENÇÃO GERAL I;mai/20;2478;Desconto Refeição;Desconto;2,5
1273;ELETRICISTA MANUTENÇÃO GERAL I;mai/20;2500;FGTS;Outros;339,74
1273;ELETRICISTA MANUTENÇÃO GERAL I;mai/20;2519;Diferenças SEFIP;Outros;0,01
1273;ELETRICISTA MANUTENÇÃO GERAL I;mai/20;909091;GPS parte empresa;;849,35
1273;ELETRICISTA MANUTENÇÃO GERAL I;mai/20;909092;GPS Terceiros;;140,15
1273;ELETRICISTA MANUTENÇÃO GERAL I;mai/20;909093;GPS Acidente Trabalho;;116,94
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;mai/20;1;Horas Normais;Provento;1.704,50
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;mai/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;mai/20;233;Desc.Copart. Unimed;Desconto;1,41
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;mai/20;246;Desc.Titular OdontoPrev;Desconto;22,04
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;mai/20;247;Desc. Depend. OdontoPrev;Desconto;44,08
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;mai/20;1952;Periculosidade;Provento;511,35
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;mai/20;2000;INSS;Desconto;187,15
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;mai/20;2457;Desc. Hrs Atraso ;Desconto;3,1
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;mai/20;2469;Farmácia;Desconto;96,92
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;mai/20;2470;Desconto Alimentação;Desconto;1,5
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;mai/20;2478;Desconto Refeição;Desconto;2,5
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;mai/20;2500;FGTS;Outros;177,02
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;mai/20;2519;Diferenças SEFIP;Outros;0,01
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;mai/20;909091;GPS parte empresa;;442,55
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;mai/20;909092;GPS Terceiros;;73,02
1525;AUXILIAR MANUTENÇÃO ELÉTRICA I;mai/20;909093;GPS Acidente Trabalho;;60,93
1607;SUPERVISOR TEC. DE MANUTENÇÃO;mai/20;1;Horas Normais;Provento;5.253,50
1607;SUPERVISOR TEC. DE MANUTENÇÃO;mai/20;5;Horas Férias Diurnas;Provento;1.050,70
1607;SUPERVISOR TEC. DE MANUTENÇÃO;mai/20;225;Desc.Dep.Unimed Est Enf;Desconto;312,7
1607;SUPERVISOR TEC. DE MANUTENÇÃO;mai/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
1607;SUPERVISOR TEC. DE MANUTENÇÃO;mai/20;233;Desc.Copart. Unimed;Desconto;28,2
1607;SUPERVISOR TEC. DE MANUTENÇÃO;mai/20;257;Horas Extras c/ 50%;Provento;95,36
1607;SUPERVISOR TEC. DE MANUTENÇÃO;mai/20;400;DSR Reflexo H.Extras;Provento;37,08
1607;SUPERVISOR TEC. DE MANUTENÇÃO;mai/20;540;Desc.1/3 Ferias Covid-19;Desconto;372,13
1607;SUPERVISOR TEC. DE MANUTENÇÃO;mai/20;551;Média Horas Extras Férias;Provento;15,35
1607;SUPERVISOR TEC. DE MANUTENÇÃO;mai/20;554;Insalubridade Férias;Provento;50,33
1607;SUPERVISOR TEC. DE MANUTENÇÃO;mai/20;558;1/3 Férias;Provento;372,13
1607;SUPERVISOR TEC. DE MANUTENÇÃO;mai/20;1951;Insalubridade;Provento;251,67
1607;SUPERVISOR TEC. DE MANUTENÇÃO;mai/20;2000;INSS;Desconto;628,29
1607;SUPERVISOR TEC. DE MANUTENÇÃO;mai/20;2002;INSS Férias;Desconto;84,79
1607;SUPERVISOR TEC. DE MANUTENÇÃO;mai/20;2004;IRRF;Desconto;506,76
1607;SUPERVISOR TEC. DE MANUTENÇÃO;mai/20;2457;Desc. Hrs Atraso ;Desconto;5,25
1607;SUPERVISOR TEC. DE MANUTENÇÃO;mai/20;2470;Desconto Alimentação;Desconto;1,5
1607;SUPERVISOR TEC. DE MANUTENÇÃO;mai/20;2478;Desconto Refeição;Desconto;2,5
1607;SUPERVISOR TEC. DE MANUTENÇÃO;mai/20;2500;FGTS;Outros;539,89
1607;SUPERVISOR TEC. DE MANUTENÇÃO;mai/20;909091;GPS parte empresa;;1.349,75
1607;SUPERVISOR TEC. DE MANUTENÇÃO;mai/20;909092;GPS Terceiros;;222,71
1607;SUPERVISOR TEC. DE MANUTENÇÃO;mai/20;909093;GPS Acidente Trabalho;;185,84
1636;ELETRICISTA MANUTENÇÃO GERAL I;mai/20;1;Horas Normais;Provento;62,43
1636;ELETRICISTA MANUTENÇÃO GERAL I;mai/20;5;Horas Férias Diurnas;Provento;2.168,68
1636;ELETRICISTA MANUTENÇÃO GERAL I;mai/20;100;Horas Normais Noturnas;Provento;480,73
1636;ELETRICISTA MANUTENÇÃO GERAL I;mai/20;104;Horas Férias Noturnas;Provento;545,63
1636;ELETRICISTA MANUTENÇÃO GERAL I;mai/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
1636;ELETRICISTA MANUTENÇÃO GERAL I;mai/20;540;Desc.1/3 Ferias Covid-19;Desconto;1.485,86
1636;ELETRICISTA MANUTENÇÃO GERAL I;mai/20;551;Média Horas Extras Férias;Provento;765,28
1636;ELETRICISTA MANUTENÇÃO GERAL I;mai/20;553;Adic.Noturno Férias;Provento;163,69
1636;ELETRICISTA MANUTENÇÃO GERAL I;mai/20;555;Periculosidade Férias;Provento;814,29
1636;ELETRICISTA MANUTENÇÃO GERAL I;mai/20;558;1/3 Férias;Provento;1.485,86
1636;ELETRICISTA MANUTENÇÃO GERAL I;mai/20;1952;Periculosidade;Provento;162,95
1636;ELETRICISTA MANUTENÇÃO GERAL I;mai/20;2000;INSS;Desconto;75,34
1636;ELETRICISTA MANUTENÇÃO GERAL I;mai/20;2002;INSS Férias;Desconto;506,5
1636;ELETRICISTA MANUTENÇÃO GERAL I;mai/20;2014;IRRF Férias;Desconto;210,2
1636;ELETRICISTA MANUTENÇÃO GERAL I;mai/20;2470;Desconto Alimentação;Desconto;1,5
1636;ELETRICISTA MANUTENÇÃO GERAL I;mai/20;2478;Desconto Refeição;Desconto;2,5
1636;ELETRICISTA MANUTENÇÃO GERAL I;mai/20;2500;FGTS;Outros;413,09
1636;ELETRICISTA MANUTENÇÃO GERAL I;mai/20;2519;Diferenças SEFIP;Outros;0,01
1636;ELETRICISTA MANUTENÇÃO GERAL I;mai/20;909091;GPS parte empresa;;1.032,74
1636;ELETRICISTA MANUTENÇÃO GERAL I;mai/20;909092;GPS Terceiros;;170,4
1636;ELETRICISTA MANUTENÇÃO GERAL I;mai/20;909093;GPS Acidente Trabalho;;142,19
1637;MECANICO DE MANUTENÇÃO I;mai/20;1;Horas Normais;Provento;592,49
1637;MECANICO DE MANUTENÇÃO I;mai/20;5;Horas Férias Diurnas;Provento;2.962,47
1637;MECANICO DE MANUTENÇÃO I;mai/20;226;Subs.Emp.Unimed Est. Enf.;Outros;312,7
1637;MECANICO DE MANUTENÇÃO I;mai/20;246;Desc.Titular OdontoPrev;Desconto;22,04
1637;MECANICO DE MANUTENÇÃO I;mai/20;257;Horas Extras c/ 50%;Provento;83,62
